trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1084.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir"
2,"1164.avi","zero","sin-zero-4Hz-ep7.wav","Theta",0,"ep"
3,"1026.avi","oneeighty","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic"
4,"1020.avi","zero","sin-zero-4Hz-acoustic4.wav","Theta",0,"acoustic"
5,"1113.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar"
6,"1033.avi","oneeighty","sin-oneeighty-4Hz-acoustic25.wav","Theta",180,"acoustic"
7,"1094.avi","oneeighty","sin-oneeighty-4Hz-choir13.wav","Theta",180,"choir"
8,"1097.avi","zero","sin-zero-4Hz-dar9.wav","Theta",0,"dar"
9,"1070.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir"
10,"1142.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar"
11,"1180.avi","oneeighty","sin-oneeighty-4Hz-ep14.wav","Theta",180,"ep"
12,"1019.avi","zero","sin-zero-4Hz-acoustic5.wav","Theta",0,"acoustic"
13,"1056.avi","zero","sin-zero-4Hz-choir1.wav","Theta",0,"choir"
14,"1192.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep"
15,"1162.avi","zero","sin-zero-4Hz-ep11.wav","Theta",0,"ep"
16,"1139.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar"
