respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
14,8,1,1143.avi,oneeighty,sin-oneeighty-4Hz-acoustic24.wav,180,acoustic,4,0.955646250700738,10110.503699567
14,8,2,1172.avi,oneeighty,sin-oneeighty-4Hz-choir16.wav,180,choir,4,1.78441113477493,10116.1548897646
14,8,3,1108.avi,zero,sin-zero-4Hz-acoustic5.wav,0,acoustic,4,0.933863316313364,10123.6453411659
14,8,4,1185.avi,oneeighty,sin-oneeighty-4Hz-choir20.wav,180,choir,4,0.999860837961023,10129.1632769189
14,8,5,1135.avi,oneeighty,sin-oneeighty-4Hz-acoustic22.wav,180,acoustic,3,0.863530338681812,10135.5075185235
14,8,6,1029.avi,oneeighty,sin-oneeighty-4Hz-synth17.wav,180,synth,4,0.860373081050057,10141.3186412231
14,8,7,1152.avi,zero,sin-zero-4Hz-choir11.wav,0,choir,4,1.1349171442489,10148.356016947
14,8,8,1053.avi,zero,sin-zero-4Hz-yann3.wav,0,yann,4,0.846766293807377,10155.4200281645
14,8,9,1109.avi,zero,sin-zero-4Hz-acoustic7.wav,0,acoustic,4,1.0387854565106,10162.6839409724
14,8,10,1078.avi,oneeighty,sin-oneeighty-4Hz-yann21.wav,180,yann,4,0.817545586134656,10170.1210761059
14,8,11,1041.avi,oneeighty,sin-oneeighty-4Hz-synth20.wav,180,synth,3,0.854385792794346,10176.0921545514
14,8,12,1011.avi,zero,sin-zero-4Hz-synth10.wav,0,synth,3,0.808544126592096,10181.8899813897
14,8,13,1085.avi,oneeighty,sin-oneeighty-4Hz-yann22.wav,180,yann,4,0.808125734865826,10188.1143960262
14,8,14,1007.avi,zero,sin-zero-4Hz-synth7.wav,0,synth,4,1.45334736022232,10195.1249690206
14,8,15,1165.avi,zero,sin-zero-4Hz-choir9.wav,0,choir,5,0.87221483479334,10202.9620416671
14,8,16,1072.avi,zero,sin-zero-4Hz-yann11.wav,0,yann,5,7.95727815955979,10209.6928256082
