respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
14,10,1,1103.avi,zero,sin-zero-4Hz-guitar12.wav,0,guitar,4,4.94413202583382,10641.0366919885
14,10,2,1084.avi,oneeighty,sin-oneeighty-4Hz-ep17.wav,180,ep,5,2.04976265476398,10652.4189456589
14,10,3,1177.avi,oneeighty,sin-oneeighty-4Hz-orch23.wav,180,orch,5,1.59099099371088,10659.3496918663
14,10,4,1159.avi,zero,sin-zero-4Hz-orch4.wav,0,orch,5,1.38009620594858,10666.0404439299
14,10,5,1090.avi,oneeighty,sin-oneeighty-4Hz-ep14.wav,180,ep,4,1.58262708346774,10673.0378523765
14,10,6,1035.avi,oneeighty,sin-oneeighty-4Hz-dar23.wav,180,dar,5,1.21699286228613,10679.5953753526
14,10,7,1132.avi,oneeighty,sin-oneeighty-4Hz-guitar22.wav,180,guitar,4,1.49941542887427,10686.1929347342
14,10,8,1045.avi,oneeighty,sin-oneeighty-4Hz-dar13.wav,180,dar,5,1.57149170537014,10693.8966853172
14,10,9,1119.avi,zero,sin-zero-4Hz-guitar6.wav,0,guitar,4,1.43311332046324,10701.9069703277
14,10,10,1144.avi,oneeighty,sin-oneeighty-4Hz-guitar17.wav,180,guitar,5,2.59825126747637,10708.5577542084
14,10,11,1012.avi,zero,sin-zero-4Hz-dar7.wav,0,dar,5,1.41740642409241,10717.3144862853
14,10,12,1024.avi,zero,sin-zero-4Hz-dar11.wav,0,dar,5,1.40373684790393,10723.3921145536
14,10,13,1146.avi,zero,sin-zero-4Hz-orch5.wav,0,orch,5,1.49692500192577,10730.2428872652
14,10,14,1071.avi,zero,sin-zero-4Hz-ep8.wav,0,ep,4,1.6917965336288,10738.1199299058
14,10,15,1070.avi,zero,sin-zero-4Hz-ep11.wav,0,ep,5,1.07856738566989,10745.7569965149
14,10,16,1187.avi,oneeighty,sin-oneeighty-4Hz-orch16.wav,180,orch,5,1.56917123119274,10752.9543282866
