respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
14,5,1,1028.avi,oneeighty,sin-oneeighty-4Hz-acoustic16.wav,180,acoustic,3,1.65241866467113,109103.484537421
14,5,2,1158.avi,zero,sin-zero-4Hz-yann5.wav,0,yann,4,1.32423041801667,109110.308655392
14,5,3,1059.avi,zero,sin-zero-4Hz-ep9.wav,0,ep,5,0.468277449501329,109117.772558129
14,5,4,1064.avi,zero,sin-zero-4Hz-ep7.wav,0,ep,5,0.401434188373969,109124.383350917
14,5,5,1111.avi,zero,sin-zero-4Hz-guitar8.wav,0,guitar,4,0.897237127093831,109130.967493038
14,5,6,1189.avi,oneeighty,sin-oneeighty-4Hz-yann15.wav,180,yann,5,0.872503943188349,109136.512152264
14,5,7,1122.avi,oneeighty,sin-oneeighty-4Hz-guitar21.wav,180,guitar,5,0.402837284069392,109142.829755107
14,5,8,1131.avi,oneeighty,sin-oneeighty-4Hz-guitar23.wav,180,guitar,5,0.522524847736349,109149.414033372
14,5,9,1046.avi,oneeighty,sin-oneeighty-4Hz-acoustic13.wav,180,acoustic,5,0.786186692013871,109155.7982896
14,5,10,1095.avi,oneeighty,sin-oneeighty-4Hz-ep24.wav,180,ep,5,1.39630932704313,109161.676116733
14,5,11,1018.avi,zero,sin-zero-4Hz-acoustic9.wav,0,acoustic,5,0.652121925639221,109168.500231988
14,5,12,1192.avi,oneeighty,sin-oneeighty-4Hz-yann18.wav,180,yann,5,0.467953542072792,109175.084373505
14,5,13,1163.avi,zero,sin-zero-4Hz-yann8.wav,0,yann,5,0.240861539394245,109181.215456089
14,5,14,1110.avi,zero,sin-zero-4Hz-guitar4.wav,0,guitar,5,0.35262076719664,109187.83957406
14,5,15,1092.avi,oneeighty,sin-oneeighty-4Hz-ep20.wav,180,ep,5,0.295963232143549,109193.064296377
14,5,16,1017.avi,zero,sin-zero-4Hz-acoustic12.wav,0,acoustic,5,0.327317349278019,109199.288738255
