trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1173-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep2.wav","Gamma",180,"ep"
2,"1186-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep10.wav","Gamma",270,"ep"
3,"1005-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar"
4,"1192-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep4.wav","Gamma",180,"ep"
5,"1013-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar21.wav","Theta",180,"guitar"
6,"1008-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar16.wav","Theta",0,"guitar"
7,"1146-sin-37.5Hz-ninety.avi","zero","sin-zero-dar5.wav","Gamma",0,"dar"
8,"1147-sin-37.5Hz-ninety.avi","zero","sin-zero-dar6.wav","Gamma",0,"dar"
9,"1187-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep7.wav","Gamma",270,"ep"
10,"1165-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar12.wav","Gamma",90,"dar"
11,"1151-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar24.wav","Gamma",90,"dar"
12,"1009-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar15.wav","Theta",0,"guitar"
