trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1133-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar10.wav","Theta",0,"dar"
2,"1095-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic22.wav","Gamma",0,"acoustic"
3,"1079-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic17.wav","Gamma",90,"acoustic"
4,"1100-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir4.wav","Gamma",270,"choir"
5,"1118-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir12.wav","Gamma",180,"choir"
6,"1127-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar14.wav","Theta",180,"dar"
7,"1119-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir24.wav","Gamma",180,"choir"
8,"1093-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic20.wav","Gamma",0,"acoustic"
9,"1084-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic5.wav","Gamma",90,"acoustic"
10,"1102-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir3.wav","Gamma",270,"choir"
11,"1141-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar7.wav","Theta",0,"dar"
12,"1137-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar16.wav","Theta",180,"dar"
