trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1117-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir15.wav","Theta",180,"choir"
2,"1074-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic3.wav","Gamma",270,"acoustic"
3,"1109-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir10.wav","Theta",0,"choir"
4,"1103-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir13.wav","Theta",180,"choir"
5,"1087-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic12.wav","Gamma",180,"acoustic"
6,"1050-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann18.wav","Gamma",90,"yann"
7,"1096-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic23.wav","Gamma",180,"acoustic"
8,"1057-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann5.wav","Gamma",90,"yann"
9,"1116-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir8.wav","Theta",0,"choir"
10,"1070-sin-37.5Hz-ninety.avi","zero","sin-zero-yann20.wav","Gamma",0,"yann"
11,"1091-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic2.wav","Gamma",270,"acoustic"
12,"1065-sin-37.5Hz-ninety.avi","zero","sin-zero-yann19.wav","Gamma",0,"yann"
