trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1016-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar19.wav","Theta",180,"dar"
2,"1009-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar"
3,"1146-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic18.wav","Gamma",0,"acoustic"
4,"1005-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar13.wav","Theta",0,"dar"
5,"1179-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir7.wav","Gamma",270,"choir"
6,"1183-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir4.wav","Gamma",180,"choir"
7,"1151-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic12.wav","Gamma",90,"acoustic"
8,"1019-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar14.wav","Theta",0,"dar"
9,"1158-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic24.wav","Gamma",90,"acoustic"
10,"1186-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir2.wav","Gamma",180,"choir"
11,"1172-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir8.wav","Gamma",270,"choir"
12,"1152-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic6.wav","Gamma",0,"acoustic"
