trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1133.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar","1129.avi","1109.avi","1110.avi","1133.avi",4
2,"1184.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann","1150.avi","1178.avi","1184.avi","1161.avi",3
3,"1129.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar","1133.avi","1110.avi","1129.avi","1109.avi",3
4,"1109.avi","zero","sin-zero-4Hz-guitar3.wav","Theta",0,"guitar","1109.avi","1133.avi","1110.avi","1129.avi",1
5,"1110.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar","1110.avi","1133.avi","1129.avi","1109.avi",1
6,"1005.avi","zero","sin-zero-4Hz-acoustic11.wav","Theta",0,"acoustic","1021.avi","1005.avi","1033.avi","1039.avi",2
7,"1087.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep","1061.avi","1087.avi","1065.avi","1084.avi",2
8,"1033.avi","oneeighty","sin-oneeighty-4Hz-acoustic14.wav","Theta",180,"acoustic","1039.avi","1033.avi","1005.avi","1021.avi",2
9,"1084.avi","oneeighty","sin-oneeighty-4Hz-ep21.wav","Theta",180,"ep","1061.avi","1065.avi","1084.avi","1087.avi",3
10,"1178.avi","oneeighty","sin-oneeighty-4Hz-yann20.wav","Theta",180,"yann","1184.avi","1178.avi","1161.avi","1150.avi",2
11,"1150.avi","zero","sin-zero-4Hz-yann6.wav","Theta",0,"yann","1161.avi","1178.avi","1150.avi","1184.avi",3
12,"1061.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep","1087.avi","1061.avi","1065.avi","1084.avi",2
13,"1039.avi","oneeighty","sin-oneeighty-4Hz-acoustic23.wav","Theta",180,"acoustic","1033.avi","1039.avi","1005.avi","1021.avi",2
14,"1065.avi","zero","sin-zero-4Hz-ep3.wav","Theta",0,"ep","1087.avi","1065.avi","1084.avi","1061.avi",2
15,"1021.avi","zero","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic","1005.avi","1033.avi","1039.avi","1021.avi",4
16,"1161.avi","zero","sin-zero-4Hz-yann9.wav","Theta",0,"yann","1161.avi","1178.avi","1150.avi","1184.avi",1
