trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1170.avi","oneeighty","sin-oneeighty-4Hz-dar13.wav","Theta",180,"dar"
2,"1050.avi","zero","sin-zero-4Hz-acoustic7.wav","Theta",0,"acoustic"
3,"1079.avi","oneeighty","sin-oneeighty-4Hz-acoustic22.wav","Theta",180,"acoustic"
4,"1124.avi","oneeighty","sin-oneeighty-4Hz-choir15.wav","Theta",180,"choir"
5,"1147.avi","zero","sin-zero-4Hz-dar8.wav","Theta",0,"dar"
6,"1106.avi","zero","sin-zero-4Hz-choir3.wav","Theta",0,"choir"
7,"1047.avi","oneeighty","sin-oneeighty-4Hz-yann19.wav","Theta",180,"yann"
8,"1155.avi","zero","sin-zero-4Hz-dar12.wav","Theta",0,"dar"
9,"1024.avi","zero","sin-zero-4Hz-yann7.wav","Theta",0,"yann"
10,"1127.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir"
11,"1181.avi","oneeighty","sin-oneeighty-4Hz-dar23.wav","Theta",180,"dar"
12,"1055.avi","zero","sin-zero-4Hz-acoustic3.wav","Theta",0,"acoustic"
13,"1012.avi","zero","sin-zero-4Hz-yann3.wav","Theta",0,"yann"
14,"1038.avi","oneeighty","sin-oneeighty-4Hz-yann13.wav","Theta",180,"yann"
15,"1091.avi","oneeighty","sin-oneeighty-4Hz-acoustic25.wav","Theta",180,"acoustic"
16,"1103.avi","zero","sin-zero-4Hz-choir10.wav","Theta",0,"choir"
