trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1020.avi","zero","sin-zero-4Hz-dar11.wav","Theta",0,"dar"
2,"1063.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep"
3,"1145.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch"
4,"1156.avi","zero","sin-zero-4Hz-orch10.wav","Theta",0,"orch"
5,"1175.avi","oneeighty","sin-oneeighty-4Hz-orch22.wav","Theta",180,"orch"
6,"1143.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar"
7,"1123.avi","oneeighty","sin-oneeighty-4Hz-guitar17.wav","Theta",180,"guitar"
8,"1029.avi","oneeighty","sin-oneeighty-4Hz-dar17.wav","Theta",180,"dar"
9,"1077.avi","oneeighty","sin-oneeighty-4Hz-ep22.wav","Theta",180,"ep"
10,"1043.avi","oneeighty","sin-oneeighty-4Hz-dar16.wav","Theta",180,"dar"
11,"1018.avi","zero","sin-zero-4Hz-dar10.wav","Theta",0,"dar"
12,"1112.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar"
13,"1059.avi","zero","sin-zero-4Hz-ep6.wav","Theta",0,"ep"
14,"1189.avi","oneeighty","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch"
15,"1076.avi","oneeighty","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep"
16,"1108.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar"
