trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1099.avi","zero","sin-zero-4Hz-ep5.wav","Theta",0,"ep"
2,"1152.avi","zero","sin-zero-4Hz-guitar12.wav","Theta",0,"guitar"
3,"1153.avi","zero","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar"
4,"1176.avi","oneeighty","sin-oneeighty-4Hz-guitar21.wav","Theta",180,"guitar"
5,"1006.avi","zero","sin-zero-4Hz-choir4.wav","Theta",0,"choir"
6,"1140.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep"
7,"1074.avi","oneeighty","sin-oneeighty-4Hz-dar21.wav","Theta",180,"dar"
8,"1190.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar"
9,"1130.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep"
10,"1073.avi","oneeighty","sin-oneeighty-4Hz-dar14.wav","Theta",180,"dar"
11,"1053.avi","zero","sin-zero-4Hz-dar2.wav","Theta",0,"dar"
12,"1027.avi","oneeighty","sin-oneeighty-4Hz-choir14.wav","Theta",180,"choir"
13,"1042.avi","oneeighty","sin-oneeighty-4Hz-choir18.wav","Theta",180,"choir"
14,"1118.avi","zero","sin-zero-4Hz-ep4.wav","Theta",0,"ep"
15,"1064.avi","zero","sin-zero-4Hz-dar4.wav","Theta",0,"dar"
16,"1011.avi","zero","sin-zero-4Hz-choir9.wav","Theta",0,"choir"
