trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1007.avi","zero","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic"
2,"1134.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar"
3,"1013.avi","zero","sin-zero-4Hz-acoustic6.wav","Theta",0,"acoustic"
4,"1056.avi","zero","sin-zero-4Hz-choir6.wav","Theta",0,"choir"
5,"1132.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar"
6,"1105.avi","zero","sin-zero-4Hz-dar3.wav","Theta",0,"dar"
7,"1040.avi","oneeighty","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic"
8,"1182.avi","oneeighty","sin-oneeighty-4Hz-ep18.wav","Theta",180,"ep"
9,"1107.avi","zero","sin-zero-4Hz-dar9.wav","Theta",0,"dar"
10,"1051.avi","zero","sin-zero-4Hz-choir8.wav","Theta",0,"choir"
11,"1187.avi","oneeighty","sin-oneeighty-4Hz-ep14.wav","Theta",180,"ep"
12,"1034.avi","oneeighty","sin-oneeighty-4Hz-acoustic19.wav","Theta",180,"acoustic"
13,"1094.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir"
14,"1096.avi","oneeighty","sin-oneeighty-4Hz-choir21.wav","Theta",180,"choir"
15,"1165.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep"
16,"1157.avi","zero","sin-zero-4Hz-ep8.wav","Theta",0,"ep"
