trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1002.avi","zero","sin-zero-4Hz-synth6.wav","Theta",0,"synth"
2,"1089.avi","oneeighty","sin-oneeighty-4Hz-yann22.wav","Theta",180,"yann"
3,"1048.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth"
4,"1102.avi","zero","sin-zero-4Hz-acoustic5.wav","Theta",0,"acoustic"
5,"1168.avi","zero","sin-zero-4Hz-choir2.wav","Theta",0,"choir"
6,"1015.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth"
7,"1086.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann"
8,"1072.avi","zero","sin-zero-4Hz-yann12.wav","Theta",0,"yann"
9,"1141.avi","oneeighty","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic"
10,"1057.avi","zero","sin-zero-4Hz-yann2.wav","Theta",0,"yann"
11,"1158.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir"
12,"1114.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic"
13,"1122.avi","oneeighty","sin-oneeighty-4Hz-acoustic20.wav","Theta",180,"acoustic"
14,"1191.avi","oneeighty","sin-oneeighty-4Hz-choir16.wav","Theta",180,"choir"
15,"1046.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth"
16,"1185.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir"
