trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1161.avi","zero","sin-zero-4Hz-yann9.wav","Theta",0,"yann"
2,"1005.avi","zero","sin-zero-4Hz-acoustic11.wav","Theta",0,"acoustic"
3,"1110.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
4,"1084.avi","oneeighty","sin-oneeighty-4Hz-ep21.wav","Theta",180,"ep"
5,"1129.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar"
6,"1133.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar"
7,"1150.avi","zero","sin-zero-4Hz-yann6.wav","Theta",0,"yann"
8,"1039.avi","oneeighty","sin-oneeighty-4Hz-acoustic23.wav","Theta",180,"acoustic"
9,"1065.avi","zero","sin-zero-4Hz-ep3.wav","Theta",0,"ep"
10,"1033.avi","oneeighty","sin-oneeighty-4Hz-acoustic14.wav","Theta",180,"acoustic"
11,"1178.avi","oneeighty","sin-oneeighty-4Hz-yann20.wav","Theta",180,"yann"
12,"1184.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann"
13,"1109.avi","zero","sin-zero-4Hz-guitar3.wav","Theta",0,"guitar"
14,"1087.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep"
15,"1021.avi","zero","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic"
16,"1061.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep"
