trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1162.avi","zero","sin-zero-4Hz-orch2.wav","Theta",0,"orch"
2,"1004.avi","zero","sin-zero-4Hz-acoustic4.wav","Theta",0,"acoustic"
3,"1177.avi","oneeighty","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch"
4,"1081.avi","oneeighty","sin-oneeighty-4Hz-choir13.wav","Theta",180,"choir"
5,"1097.avi","zero","sin-zero-4Hz-guitar2.wav","Theta",0,"guitar"
6,"1117.avi","zero","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar"
7,"1144.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar"
8,"1010.avi","zero","sin-zero-4Hz-acoustic1.wav","Theta",0,"acoustic"
9,"1044.avi","oneeighty","sin-oneeighty-4Hz-acoustic15.wav","Theta",180,"acoustic"
10,"1031.avi","oneeighty","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic"
11,"1192.avi","oneeighty","sin-oneeighty-4Hz-orch15.wav","Theta",180,"orch"
12,"1128.avi","oneeighty","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar"
13,"1054.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir"
14,"1090.avi","oneeighty","sin-oneeighty-4Hz-choir20.wav","Theta",180,"choir"
15,"1062.avi","zero","sin-zero-4Hz-choir12.wav","Theta",0,"choir"
16,"1167.avi","zero","sin-zero-4Hz-orch11.wav","Theta",0,"orch"
