trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1185.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir","1168.avi","1158.avi","1191.avi","1185.avi",4
2,"1086.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann","1089.avi","1057.avi","1086.avi","1072.avi",3
3,"1191.avi","oneeighty","sin-oneeighty-4Hz-choir16.wav","Theta",180,"choir","1158.avi","1185.avi","1168.avi","1191.avi",4
4,"1002.avi","zero","sin-zero-4Hz-synth6.wav","Theta",0,"synth","1046.avi","1015.avi","1048.avi","1002.avi",4
5,"1057.avi","zero","sin-zero-4Hz-yann2.wav","Theta",0,"yann","1089.avi","1086.avi","1057.avi","1072.avi",3
6,"1102.avi","zero","sin-zero-4Hz-acoustic5.wav","Theta",0,"acoustic","1102.avi","1114.avi","1122.avi","1141.avi",1
7,"1114.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic","1114.avi","1141.avi","1122.avi","1102.avi",1
8,"1046.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth","1048.avi","1015.avi","1046.avi","1002.avi",3
9,"1089.avi","oneeighty","sin-oneeighty-4Hz-yann22.wav","Theta",180,"yann","1057.avi","1072.avi","1086.avi","1089.avi",4
10,"1072.avi","zero","sin-zero-4Hz-yann12.wav","Theta",0,"yann","1072.avi","1086.avi","1057.avi","1089.avi",1
11,"1048.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth","1048.avi","1046.avi","1002.avi","1015.avi",1
12,"1141.avi","oneeighty","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic","1141.avi","1114.avi","1122.avi","1102.avi",1
13,"1158.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir","1168.avi","1191.avi","1158.avi","1185.avi",3
14,"1015.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth","1046.avi","1015.avi","1048.avi","1002.avi",2
15,"1122.avi","oneeighty","sin-oneeighty-4Hz-acoustic20.wav","Theta",180,"acoustic","1114.avi","1122.avi","1102.avi","1141.avi",2
16,"1168.avi","zero","sin-zero-4Hz-choir2.wav","Theta",0,"choir","1168.avi","1191.avi","1185.avi","1158.avi",1
