trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1181-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann23.wav","Gamma",270,"yann"
2,"1012-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic1.wav","Theta",0,"acoustic"
3,"1001-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic4.wav","Theta",0,"acoustic"
4,"1191-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann18.wav","Gamma",180,"yann"
5,"1177-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann5.wav","Gamma",180,"yann"
6,"1145-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth22.wav","Gamma",90,"synth"
7,"1149-sin-37.5Hz-ninety.avi","zero","sin-zero-synth15.wav","Gamma",0,"synth"
8,"1151-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth20.wav","Gamma",90,"synth"
9,"1015-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic10.wav","Theta",180,"acoustic"
10,"1156-sin-37.5Hz-ninety.avi","zero","sin-zero-synth14.wav","Gamma",0,"synth"
11,"1019-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic7.wav","Theta",180,"acoustic"
12,"1173-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann12.wav","Gamma",270,"yann"
