trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1030.avi","oneeighty","sin-oneeighty-4Hz-acoustic23.wav","Theta",180,"acoustic"
2,"1157.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch"
3,"1148.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch"
4,"1061.avi","zero","sin-zero-4Hz-choir8.wav","Theta",0,"choir"
5,"1066.avi","zero","sin-zero-4Hz-choir6.wav","Theta",0,"choir"
6,"1084.avi","oneeighty","sin-oneeighty-4Hz-choir18.wav","Theta",180,"choir"
7,"1169.avi","oneeighty","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch"
8,"1085.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir"
9,"1190.avi","oneeighty","sin-oneeighty-4Hz-orch18.wav","Theta",180,"orch"
10,"1011.avi","zero","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic"
11,"1124.avi","oneeighty","sin-oneeighty-4Hz-guitar21.wav","Theta",180,"guitar"
12,"1134.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar"
13,"1043.avi","oneeighty","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic"
14,"1020.avi","zero","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic"
15,"1110.avi","zero","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar"
16,"1104.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
