trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1159.avi","zero","sin-zero-4Hz-dar10.wav","Theta",0,"dar"
2,"1140.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir"
3,"1037.avi","oneeighty","sin-oneeighty-4Hz-yann16.wav","Theta",180,"yann"
4,"1063.avi","zero","sin-zero-4Hz-acoustic10.wav","Theta",0,"acoustic"
5,"1144.avi","oneeighty","sin-oneeighty-4Hz-choir15.wav","Theta",180,"choir"
6,"1032.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann"
7,"1103.avi","zero","sin-zero-4Hz-choir9.wav","Theta",0,"choir"
8,"1022.avi","zero","sin-zero-4Hz-yann9.wav","Theta",0,"yann"
9,"1114.avi","zero","sin-zero-4Hz-choir1.wav","Theta",0,"choir"
10,"1077.avi","oneeighty","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic"
11,"1192.avi","oneeighty","sin-oneeighty-4Hz-dar13.wav","Theta",180,"dar"
12,"1073.avi","oneeighty","sin-oneeighty-4Hz-acoustic20.wav","Theta",180,"acoustic"
13,"1186.avi","oneeighty","sin-oneeighty-4Hz-dar19.wav","Theta",180,"dar"
14,"1007.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann"
15,"1155.avi","zero","sin-zero-4Hz-dar5.wav","Theta",0,"dar"
16,"1054.avi","zero","sin-zero-4Hz-acoustic5.wav","Theta",0,"acoustic"
