trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1150.avi","zero","sin-zero-4Hz-yann2.wav","Theta",0,"yann"
2,"1049.avi","zero","sin-zero-4Hz-ep2.wav","Theta",0,"ep"
3,"1179.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann"
4,"1017.avi","zero","sin-zero-4Hz-acoustic6.wav","Theta",0,"acoustic"
5,"1039.avi","oneeighty","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic"
6,"1075.avi","oneeighty","sin-oneeighty-4Hz-ep23.wav","Theta",180,"ep"
7,"1050.avi","zero","sin-zero-4Hz-ep6.wav","Theta",0,"ep"
8,"1128.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar"
9,"1160.avi","zero","sin-zero-4Hz-yann7.wav","Theta",0,"yann"
10,"1009.avi","zero","sin-zero-4Hz-acoustic7.wav","Theta",0,"acoustic"
11,"1086.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep"
12,"1181.avi","oneeighty","sin-oneeighty-4Hz-yann22.wav","Theta",180,"yann"
13,"1097.avi","zero","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar"
14,"1115.avi","zero","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar"
15,"1025.avi","oneeighty","sin-oneeighty-4Hz-acoustic25.wav","Theta",180,"acoustic"
16,"1136.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar"
