trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1067.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir"
2,"1185.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep"
3,"1045.avi","oneeighty","sin-oneeighty-4Hz-acoustic19.wav","Theta",180,"acoustic"
4,"1113.avi","zero","sin-zero-4Hz-dar7.wav","Theta",0,"dar"
5,"1131.avi","oneeighty","sin-oneeighty-4Hz-dar23.wav","Theta",180,"dar"
6,"1029.avi","oneeighty","sin-oneeighty-4Hz-acoustic14.wav","Theta",180,"acoustic"
7,"1129.avi","oneeighty","sin-oneeighty-4Hz-dar24.wav","Theta",180,"dar"
8,"1023.avi","zero","sin-zero-4Hz-acoustic3.wav","Theta",0,"acoustic"
9,"1087.avi","oneeighty","sin-oneeighty-4Hz-choir19.wav","Theta",180,"choir"
10,"1055.avi","zero","sin-zero-4Hz-choir4.wav","Theta",0,"choir"
11,"1171.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep"
12,"1146.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep"
13,"1117.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar"
14,"1096.avi","oneeighty","sin-oneeighty-4Hz-choir16.wav","Theta",180,"choir"
15,"1158.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep"
16,"1001.avi","zero","sin-zero-4Hz-acoustic4.wav","Theta",0,"acoustic"
