trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1164.avi","zero","sin-zero-4Hz-yann12.wav","Theta",0,"yann"
2,"1024.avi","zero","sin-zero-4Hz-dar2.wav","Theta",0,"dar"
3,"1139.avi","oneeighty","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth"
4,"1116.avi","zero","sin-zero-4Hz-synth4.wav","Theta",0,"synth"
5,"1003.avi","zero","sin-zero-4Hz-dar1.wav","Theta",0,"dar"
6,"1058.avi","zero","sin-zero-4Hz-ep7.wav","Theta",0,"ep"
7,"1149.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann"
8,"1125.avi","oneeighty","sin-oneeighty-4Hz-synth17.wav","Theta",180,"synth"
9,"1174.avi","oneeighty","sin-oneeighty-4Hz-yann20.wav","Theta",180,"yann"
10,"1056.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep"
11,"1088.avi","oneeighty","sin-oneeighty-4Hz-ep22.wav","Theta",180,"ep"
12,"1105.avi","zero","sin-zero-4Hz-synth1.wav","Theta",0,"synth"
13,"1033.avi","oneeighty","sin-oneeighty-4Hz-dar16.wav","Theta",180,"dar"
14,"1178.avi","oneeighty","sin-oneeighty-4Hz-yann17.wav","Theta",180,"yann"
15,"1079.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep"
16,"1044.avi","oneeighty","sin-oneeighty-4Hz-dar21.wav","Theta",180,"dar"
