trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1035.avi","oneeighty","sin-oneeighty-4Hz-synth18.wav","Theta",180,"synth","1035.avi","1008.avi","1046.avi","1015.avi",1
2,"1081.avi","oneeighty","sin-oneeighty-4Hz-yann13.wav","Theta",180,"yann","1051.avi","1081.avi","1068.avi","1076.avi",2
3,"1126.avi","oneeighty","sin-oneeighty-4Hz-acoustic13.wav","Theta",180,"acoustic","1132.avi","1109.avi","1126.avi","1099.avi",3
4,"1051.avi","zero","sin-zero-4Hz-yann4.wav","Theta",0,"yann","1068.avi","1081.avi","1076.avi","1051.avi",4
5,"1165.avi","zero","sin-zero-4Hz-choir10.wav","Theta",0,"choir","1166.avi","1176.avi","1170.avi","1165.avi",4
6,"1046.avi","oneeighty","sin-oneeighty-4Hz-synth20.wav","Theta",180,"synth","1035.avi","1015.avi","1046.avi","1008.avi",3
7,"1015.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth","1008.avi","1015.avi","1046.avi","1035.avi",2
8,"1166.avi","zero","sin-zero-4Hz-choir2.wav","Theta",0,"choir","1166.avi","1165.avi","1170.avi","1176.avi",1
9,"1076.avi","oneeighty","sin-oneeighty-4Hz-yann21.wav","Theta",180,"yann","1076.avi","1068.avi","1081.avi","1051.avi",1
10,"1109.avi","zero","sin-zero-4Hz-acoustic9.wav","Theta",0,"acoustic","1132.avi","1109.avi","1099.avi","1126.avi",2
11,"1176.avi","oneeighty","sin-oneeighty-4Hz-choir20.wav","Theta",180,"choir","1170.avi","1176.avi","1166.avi","1165.avi",2
12,"1170.avi","oneeighty","sin-oneeighty-4Hz-choir14.wav","Theta",180,"choir","1176.avi","1170.avi","1165.avi","1166.avi",2
13,"1132.avi","oneeighty","sin-oneeighty-4Hz-acoustic22.wav","Theta",180,"acoustic","1126.avi","1109.avi","1132.avi","1099.avi",3
14,"1068.avi","zero","sin-zero-4Hz-yann8.wav","Theta",0,"yann","1081.avi","1076.avi","1068.avi","1051.avi",3
15,"1099.avi","zero","sin-zero-4Hz-acoustic11.wav","Theta",0,"acoustic","1132.avi","1126.avi","1109.avi","1099.avi",4
16,"1008.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth","1046.avi","1008.avi","1035.avi","1015.avi",2
