trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1189.avi","oneeighty","sin-oneeighty-4Hz-orch22.wav","Theta",180,"orch"
2,"1053.avi","zero","sin-zero-4Hz-ep3.wav","Theta",0,"ep"
3,"1062.avi","zero","sin-zero-4Hz-ep1.wav","Theta",0,"ep"
4,"1118.avi","zero","sin-zero-4Hz-guitar3.wav","Theta",0,"guitar"
5,"1153.avi","zero","sin-zero-4Hz-orch3.wav","Theta",0,"orch"
6,"1108.avi","zero","sin-zero-4Hz-guitar6.wav","Theta",0,"guitar"
7,"1078.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep"
8,"1130.avi","oneeighty","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar"
9,"1006.avi","zero","sin-zero-4Hz-dar9.wav","Theta",0,"dar"
10,"1184.avi","oneeighty","sin-oneeighty-4Hz-orch17.wav","Theta",180,"orch"
11,"1083.avi","oneeighty","sin-oneeighty-4Hz-ep16.wav","Theta",180,"ep"
12,"1031.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar"
13,"1145.avi","zero","sin-zero-4Hz-orch10.wav","Theta",0,"orch"
14,"1027.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar"
15,"1127.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar"
16,"1005.avi","zero","sin-zero-4Hz-dar4.wav","Theta",0,"dar"
