trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1082.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar"
2,"1071.avi","zero","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar"
3,"1161.avi","zero","sin-zero-4Hz-synth8.wav","Theta",0,"synth"
4,"1101.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch"
5,"1135.avi","oneeighty","sin-oneeighty-4Hz-orch20.wav","Theta",180,"orch"
6,"1133.avi","oneeighty","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch"
7,"1047.avi","oneeighty","sin-oneeighty-4Hz-ep21.wav","Theta",180,"ep"
8,"1151.avi","zero","sin-zero-4Hz-synth9.wav","Theta",0,"synth"
9,"1042.avi","oneeighty","sin-oneeighty-4Hz-ep18.wav","Theta",180,"ep"
10,"1004.avi","zero","sin-zero-4Hz-ep4.wav","Theta",0,"ep"
11,"1057.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar"
12,"1172.avi","oneeighty","sin-oneeighty-4Hz-synth21.wav","Theta",180,"synth"
13,"1010.avi","zero","sin-zero-4Hz-ep8.wav","Theta",0,"ep"
14,"1180.avi","oneeighty","sin-oneeighty-4Hz-synth14.wav","Theta",180,"synth"
15,"1098.avi","zero","sin-zero-4Hz-orch1.wav","Theta",0,"orch"
16,"1093.avi","oneeighty","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar"
