trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1166-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch2.wav","Gamma",90,"orch"
2,"1187-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth10.wav","Gamma",180,"synth"
3,"1146-sin-37.5Hz-ninety.avi","zero","sin-zero-orch12.wav","Gamma",0,"orch"
4,"1003-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann21.wav","Theta",0,"yann"
5,"1183-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth16.wav","Gamma",270,"synth"
6,"1176-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth7.wav","Gamma",180,"synth"
7,"1008-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann22.wav","Theta",0,"yann"
8,"1179-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth14.wav","Gamma",270,"synth"
9,"1016-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann17.wav","Theta",180,"yann"
10,"1154-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch4.wav","Gamma",90,"orch"
11,"1164-sin-37.5Hz-ninety.avi","zero","sin-zero-orch23.wav","Gamma",0,"orch"
12,"1017-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann18.wav","Theta",180,"yann"
