trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1158-sin-37.5Hz-ninety.avi","zero","sin-zero-yann11.wav","Gamma",0,"yann"
2,"1190-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic13.wav","Gamma",270,"acoustic"
3,"1018-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir20.wav","Theta",0,"choir"
4,"1024-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir"
5,"1165-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann1.wav","Gamma",90,"yann"
6,"1010-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir5.wav","Theta",180,"choir"
7,"1146-sin-37.5Hz-ninety.avi","zero","sin-zero-yann23.wav","Gamma",0,"yann"
8,"1177-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic9.wav","Gamma",180,"acoustic"
9,"1021-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir19.wav","Theta",0,"choir"
10,"1176-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic10.wav","Gamma",180,"acoustic"
11,"1178-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic14.wav","Gamma",270,"acoustic"
12,"1161-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann4.wav","Gamma",90,"yann"
