respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
15,5,1,1086.avi,oneeighty,sin-oneeighty-4Hz-ep13.wav,180,ep,3,1.72835268068047,8366.55441945129
15,5,2,1182.avi,oneeighty,sin-oneeighty-4Hz-yann17.wav,180,yann,3,2.16296116292506,8373.91169821459
15,5,3,1100.avi,zero,sin-zero-4Hz-synth10.wav,0,synth,2,1.41892603733868,8381.25560685667
15,5,4,1162.avi,zero,sin-zero-4Hz-yann4.wav,0,yann,4,1.48539326860373,8388.05309016704
15,5,5,1078.avi,oneeighty,sin-oneeighty-4Hz-ep21.wav,180,ep,3,1.32289668350495,8395.70348765427
15,5,6,1032.avi,oneeighty,sin-oneeighty-4Hz-dar13.wav,180,dar,2,2.14162922221658,8403.18067458874
15,5,7,1053.avi,zero,sin-zero-4Hz-ep7.wav,0,ep,2,1.59207349929238,8409.85814829964
15,5,8,1181.avi,oneeighty,sin-oneeighty-4Hz-yann19.wav,180,yann,2,1.30116899131644,8416.34900994209
15,5,9,1012.avi,zero,sin-zero-4Hz-dar9.wav,0,dar,3,2.63969529248971,8423.74630790431
15,5,10,1020.avi,zero,sin-zero-4Hz-dar4.wav,0,dar,2,1.48831899199649,8432.60963055648
15,5,11,1122.avi,oneeighty,sin-oneeighty-4Hz-synth17.wav,180,synth,3,1.39475621738893,8439.08713475625
15,5,12,1067.avi,zero,sin-zero-4Hz-ep2.wav,0,ep,4,1.38109630103645,8445.68470470328
15,5,13,1117.avi,zero,sin-zero-4Hz-synth4.wav,0,synth,4,1.41301814087456,8452.66864733592
15,5,14,1135.avi,oneeighty,sin-oneeighty-4Hz-synth15.wav,180,synth,3,1.83140232168262,8459.1862220525
15,5,15,1151.avi,zero,sin-zero-4Hz-yann7.wav,0,yann,2,1.48188101192864,8466.14361522451
15,5,16,1043.avi,oneeighty,sin-oneeighty-4Hz-dar17.wav,180,dar,4,1.0871118141331,8473.07435479075
