respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
7,4,1,1108.avi,zero,sin-zero-4Hz-choir2.wav,0,choir,1,1.45015372772832,8097.92636102244
7,4,2,1134.avi,oneeighty,sin-oneeighty-4Hz-choir19.wav,180,choir,5,0.951107790531751,8104.097316821
7,4,3,1188.avi,oneeighty,sin-oneeighty-4Hz-dar23.wav,180,dar,2,1.89497249201941,8111.04141003872
7,4,4,1187.avi,oneeighty,sin-oneeighty-4Hz-dar15.wav,180,dar,3,1.87341981932968,8117.79891688741
7,4,5,1083.avi,oneeighty,sin-oneeighty-4Hz-acoustic24.wav,180,acoustic,5,1.14831759831577,8125.59597938222
7,4,6,1164.avi,zero,sin-zero-4Hz-dar8.wav,0,dar,5,0.875770185725742,8131.90041250651
7,4,7,1076.avi,oneeighty,sin-oneeighty-4Hz-acoustic25.wav,180,acoustic,5,0.523563887190903,8138.36462013328
7,4,8,1097.avi,zero,sin-zero-4Hz-choir9.wav,0,choir,2,0.859419955171688,8145.22871908654
7,4,9,1143.avi,oneeighty,sin-oneeighty-4Hz-choir23.wav,180,choir,3,1.66408023727035,8151.03990702378
7,4,10,1049.avi,zero,sin-zero-4Hz-acoustic6.wav,0,acoustic,5,1.38706845676006,8159.03687956108
7,4,11,1035.avi,oneeighty,sin-oneeighty-4Hz-yann15.wav,180,yann,1,0.714897778984778,8165.8610286249
7,4,12,1020.avi,zero,sin-zero-4Hz-yann5.wav,0,yann,5,1.1092974710773,8172.45855992514
7,4,13,1010.avi,zero,sin-zero-4Hz-yann2.wav,0,yann,1,1.0211086206773,8179.28264257737
7,4,14,1030.avi,oneeighty,sin-oneeighty-4Hz-yann23.wav,180,yann,2,2.42358094289375,8186.20006127978
7,4,15,1153.avi,zero,sin-zero-4Hz-dar1.wav,0,dar,3,1.53317756797696,8194.09048457817
7,4,16,1068.avi,zero,sin-zero-4Hz-acoustic12.wav,0,acoustic,5,0.298479929362657,8201.50104915212
