respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
7,9,1,1044.avi,oneeighty,sin-oneeighty-4Hz-acoustic19.wav,180,acoustic,5,0.798201151636022,14299.8046128884
7,9,2,1084.avi,oneeighty,sin-oneeighty-4Hz-ep20.wav,180,ep,3,1.81897861999823,14305.7756840016
7,9,3,1170.avi,oneeighty,sin-oneeighty-4Hz-yann14.wav,180,yann,5,0.375872067135788,14312.1467237203
7,9,4,1174.avi,oneeighty,sin-oneeighty-4Hz-yann24.wav,180,yann,2,2.72469046918377,14317.9578256243
7,9,5,1166.avi,zero,sin-zero-4Hz-yann6.wav,0,yann,4,0.962345536461726,14326.0481541353
7,9,6,1105.avi,zero,sin-zero-4Hz-guitar11.wav,0,guitar,3,1.4762912148035,14331.5261433736
7,9,7,1090.avi,oneeighty,sin-oneeighty-4Hz-ep24.wav,180,ep,3,2.05246243594593,14339.1899157026
7,9,8,1063.avi,zero,sin-zero-4Hz-ep2.wav,0,ep,3,1.21801444451921,14347.4002369686
7,9,9,1159.avi,zero,sin-zero-4Hz-yann1.wav,0,yann,4,0.791156995479469,14353.8511275631
7,9,10,1018.avi,zero,sin-zero-4Hz-acoustic8.wav,0,acoustic,4,2.08406287969592,14360.342084871
7,9,11,1051.avi,zero,sin-zero-4Hz-ep3.wav,0,ep,1,1.16926019002676,14367.3528139645
7,9,12,1098.avi,zero,sin-zero-4Hz-guitar10.wav,0,guitar,5,1.43075762035187,14375.00327228
7,9,13,1011.avi,zero,sin-zero-4Hz-acoustic11.wav,0,acoustic,2,1.0442237768566,14382.6537263692
7,9,14,1045.avi,oneeighty,sin-oneeighty-4Hz-acoustic20.wav,180,acoustic,5,1.20390168066479,14389.3179795784
7,9,15,1135.avi,oneeighty,sin-oneeighty-4Hz-guitar17.wav,180,guitar,5,0.7688614186427,14395.6089649603
7,9,16,1142.avi,oneeighty,sin-oneeighty-4Hz-guitar22.wav,180,guitar,3,1.88839774502594,14401.7933558227
