respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
7,12,1,1054.avi,zero,sin-zero-4Hz-choir5.wav,0,choir,2,1.6440671058881,15162.2306824545
7,12,2,1082.avi,oneeighty,sin-oneeighty-4Hz-choir17.wav,180,choir,2,1.60952613824156,15169.7211833337
7,12,3,1137.avi,oneeighty,sin-oneeighty-4Hz-guitar24.wav,180,guitar,4,2.14006686439279,15176.5185682266
7,12,4,1029.avi,oneeighty,sin-oneeighty-4Hz-acoustic13.wav,180,acoustic,2,2.13712935920375,15183.3693869758
7,12,5,1152.avi,zero,sin-zero-4Hz-orch9.wav,0,orch,1,0.625585063431572,15191.9129428634
7,12,6,1168.avi,zero,sin-zero-4Hz-orch6.wav,0,orch,4,0.795528085307524,15197.4308792743
7,12,7,1116.avi,zero,sin-zero-4Hz-guitar5.wav,0,guitar,3,2.89952832680501,15204.6148128023
7,12,8,1046.avi,oneeighty,sin-oneeighty-4Hz-acoustic17.wav,180,acoustic,5,1.59359218758254,15213.8647389195
7,12,9,1061.avi,zero,sin-zero-4Hz-choir7.wav,0,choir,3,2.15877591372555,15220.7954894458
7,12,10,1085.avi,oneeighty,sin-oneeighty-4Hz-choir15.wav,180,choir,4,1.04980899122347,15229.3923161795
7,12,11,1176.avi,oneeighty,sin-oneeighty-4Hz-orch21.wav,180,orch,1,1.31592232863295,15235.3101399926
7,12,12,1111.avi,zero,sin-zero-4Hz-guitar1.wav,0,guitar,4,0.835986627120292,15242.574063257
7,12,13,1005.avi,zero,sin-zero-4Hz-acoustic2.wav,0,acoustic,5,0.264797784268012,15248.6251334646
7,12,14,1001.avi,zero,sin-zero-4Hz-acoustic1.wav,0,acoustic,5,0.904452745891831,15255.0894570098
7,12,15,1180.avi,oneeighty,sin-oneeighty-4Hz-orch24.wav,180,orch,4,1.8775962024647,15261.9402099512
7,12,16,1138.avi,oneeighty,sin-oneeighty-4Hz-guitar20.wav,180,guitar,2,0.679965586723483,15268.3778662259
