respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
7,7,1,1110.avi,zero,sin-zero-4Hz-dar4.wav,0,dar,2,2.50423268204577,13746.3842728309
7,7,2,1106.avi,zero,sin-zero-4Hz-dar5.wav,0,dar,4,0.874911061302555,13754.5011789566
7,7,3,1015.avi,zero,sin-zero-4Hz-acoustic3.wav,0,acoustic,5,0.61609031975604,13761.6318356011
7,7,4,1182.avi,oneeighty,sin-oneeighty-4Hz-ep18.wav,180,ep,3,1.00273072365962,13768.6291278197
7,7,5,1006.avi,zero,sin-zero-4Hz-acoustic7.wav,0,acoustic,1,1.43702294973082,13774.9068188096
7,7,6,1037.avi,oneeighty,sin-oneeighty-4Hz-acoustic16.wav,180,acoustic,2,1.32246417170427,13782.5972801437
7,7,7,1140.avi,oneeighty,sin-oneeighty-4Hz-dar24.wav,180,dar,1,1.50340948025405,13789.4080364056
7,7,8,1175.avi,oneeighty,sin-oneeighty-4Hz-ep21.wav,180,ep,5,0.610092749815522,13796.8452724762
7,7,9,1025.avi,oneeighty,sin-oneeighty-4Hz-acoustic22.wav,180,acoustic,4,1.13273049725649,13803.8826063529
7,7,10,1163.avi,zero,sin-zero-4Hz-ep6.wav,0,ep,3,1.38295033469876,13810.1203239074
7,7,11,1127.avi,oneeighty,sin-oneeighty-4Hz-dar20.wav,180,dar,2,0.433572565976647,13817.1576562748
7,7,12,1072.avi,zero,sin-zero-4Hz-choir12.wav,0,choir,5,0.729119820083724,13823.5020389866
7,7,13,1059.avi,zero,sin-zero-4Hz-choir1.wav,0,choir,2,1.12054940493545,13829.1265170897
7,7,14,1154.avi,zero,sin-zero-4Hz-ep12.wav,0,ep,1,0.477760118332299,13836.4172612768
7,7,15,1091.avi,oneeighty,sin-oneeighty-4Hz-choir20.wav,180,choir,2,2.48232531111535,13841.5086704853
7,7,16,1074.avi,oneeighty,sin-oneeighty-4Hz-choir21.wav,180,choir,5,0.930347528808852,13848.8525164708
