respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
7,2,1,1064.avi,zero,sin-zero-4Hz-dar7.wav,0,dar,5,1.24166361022435,7501.98836167146
7,2,2,1041.avi,oneeighty,sin-oneeighty-4Hz-choir13.wav,180,choir,5,1.39881364758094,7508.71916713834
7,2,3,1162.avi,zero,sin-zero-4Hz-guitar9.wav,0,guitar,2,1.20940780487035,7515.99652848529
7,2,4,1004.avi,zero,sin-zero-4Hz-choir11.wav,0,choir,4,1.10492245692694,7522.1808888587
7,2,5,1192.avi,oneeighty,sin-oneeighty-4Hz-guitar16.wav,180,guitar,2,2.08335469069516,7528.89835435109
7,2,6,1050.avi,zero,sin-zero-4Hz-dar6.wav,0,dar,1,1.77677918902464,7536.42887213506
7,2,7,1112.avi,zero,sin-zero-4Hz-ep7.wav,0,ep,1,2.2835092485675,7543.82608586716
7,2,8,1048.avi,oneeighty,sin-oneeighty-4Hz-choir18.wav,180,choir,1,1.6572839170758,7552.51623416121
7,2,9,1088.avi,oneeighty,sin-oneeighty-4Hz-dar22.wav,180,dar,5,1.45726671043758,7559.82017583977
7,2,10,1103.avi,zero,sin-zero-4Hz-ep4.wav,0,ep,2,1.41702008195807,7566.24441818168
7,2,11,1130.avi,oneeighty,sin-oneeighty-4Hz-ep22.wav,180,ep,1,2.19589576399721,7574.00150059997
7,2,12,1126.avi,oneeighty,sin-oneeighty-4Hz-ep13.wav,180,ep,5,1.11089587719925,7582.39834574777
7,2,13,1087.avi,oneeighty,sin-oneeighty-4Hz-dar18.wav,180,dar,5,1.90802961352983,7589.3691258575
7,2,14,1023.avi,zero,sin-zero-4Hz-choir8.wav,0,choir,1,1.2602763627583,7597.23283086931
7,2,15,1145.avi,zero,sin-zero-4Hz-guitar6.wav,0,guitar,1,1.66514704883593,7603.40386213558
7,2,16,1173.avi,oneeighty,sin-oneeighty-4Hz-guitar18.wav,180,guitar,2,2.44612012950256,7609.69491181598
