respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
7,5,1,1150.avi,zero,sin-zero-4Hz-synth7.wav,0,synth,1,1.7913109496094,8383.88650924102
7,5,2,1028.avi,oneeighty,sin-oneeighty-4Hz-choir24.wav,180,choir,1,0.793871719983144,8390.64398711012
7,5,3,1047.avi,oneeighty,sin-oneeighty-4Hz-choir16.wav,180,choir,4,1.2336601085226,8397.62805859313
7,5,4,1151.avi,zero,sin-zero-4Hz-synth11.wav,0,synth,5,0.825245760601319,8404.2923914963
7,5,5,1019.avi,zero,sin-zero-4Hz-choir10.wav,0,choir,5,0.291400152444112,8409.65020383829
7,5,6,1008.avi,zero,sin-zero-4Hz-choir6.wav,0,choir,2,1.90379557306369,8414.66176700099
7,5,7,1136.avi,oneeighty,sin-oneeighty-4Hz-orch13.wav,180,orch,3,1.61355943459603,8422.75200947875
7,5,8,1115.avi,zero,sin-zero-4Hz-orch12.wav,0,orch,3,1.02650788260144,8429.32294716506
7,5,9,1191.avi,oneeighty,sin-oneeighty-4Hz-synth22.wav,180,synth,1,0.330377112151837,8436.2270711736
7,5,10,1071.avi,zero,sin-zero-4Hz-dar3.wav,0,dar,3,1.95650584497344,8441.94482766948
7,5,11,1093.avi,oneeighty,sin-oneeighty-4Hz-dar16.wav,180,dar,1,1.04430558385684,8448.8489281321
7,5,12,1070.avi,zero,sin-zero-4Hz-dar2.wav,0,dar,5,0.326404793708207,8454.72680990438
7,5,13,1073.avi,oneeighty,sin-oneeighty-4Hz-dar19.wav,180,dar,2,1.44824439463628,8459.96489876006
7,5,14,1123.avi,oneeighty,sin-oneeighty-4Hz-orch17.wav,180,orch,3,2.24306097036424,8467.52201770472
7,5,15,1189.avi,oneeighty,sin-oneeighty-4Hz-synth18.wav,180,synth,3,2.32061008097662,8475.49237791211
7,5,16,1114.avi,zero,sin-zero-4Hz-orch2.wav,0,orch,4,2.3020030639891,8482.90292165697
