trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1078.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar","1057.avi","1062.avi","1088.avi","1078.avi",4
2,"1159.avi","zero","sin-zero-4Hz-synth1.wav","Theta",0,"synth","1159.avi","1168.avi","1186.avi","1170.avi",1
3,"1088.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar","1057.avi","1078.avi","1088.avi","1062.avi",3
4,"1186.avi","oneeighty","sin-oneeighty-4Hz-synth17.wav","Theta",180,"synth","1170.avi","1159.avi","1168.avi","1186.avi",4
5,"1103.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch","1103.avi","1125.avi","1116.avi","1139.avi",1
6,"1047.avi","oneeighty","sin-oneeighty-4Hz-ep16.wav","Theta",180,"ep","1047.avi","1004.avi","1028.avi","1019.avi",1
7,"1170.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth","1168.avi","1159.avi","1186.avi","1170.avi",4
8,"1125.avi","oneeighty","sin-oneeighty-4Hz-orch22.wav","Theta",180,"orch","1125.avi","1116.avi","1139.avi","1103.avi",1
9,"1116.avi","zero","sin-zero-4Hz-orch1.wav","Theta",0,"orch","1139.avi","1125.avi","1103.avi","1116.avi",4
10,"1062.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar","1062.avi","1057.avi","1088.avi","1078.avi",1
11,"1168.avi","zero","sin-zero-4Hz-synth4.wav","Theta",0,"synth","1159.avi","1186.avi","1170.avi","1168.avi",4
12,"1057.avi","zero","sin-zero-4Hz-guitar6.wav","Theta",0,"guitar","1062.avi","1057.avi","1088.avi","1078.avi",2
13,"1019.avi","zero","sin-zero-4Hz-ep2.wav","Theta",0,"ep","1004.avi","1028.avi","1047.avi","1019.avi",4
14,"1004.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep","1004.avi","1047.avi","1028.avi","1019.avi",1
15,"1139.avi","oneeighty","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch","1116.avi","1139.avi","1125.avi","1103.avi",2
16,"1028.avi","oneeighty","sin-oneeighty-4Hz-ep14.wav","Theta",180,"ep","1004.avi","1047.avi","1019.avi","1028.avi",4
