trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1153.avi","zero","sin-zero-4Hz-ep5.wav","Theta",0,"ep","1176.avi","1153.avi","1158.avi","1189.avi",2
2,"1092.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir","1092.avi","1056.avi","1076.avi","1060.avi",1
3,"1056.avi","zero","sin-zero-4Hz-choir12.wav","Theta",0,"choir","1092.avi","1076.avi","1060.avi","1056.avi",4
4,"1110.avi","zero","sin-zero-4Hz-dar1.wav","Theta",0,"dar","1126.avi","1097.avi","1123.avi","1110.avi",4
5,"1123.avi","oneeighty","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar","1110.avi","1126.avi","1123.avi","1097.avi",3
6,"1038.avi","oneeighty","sin-oneeighty-4Hz-acoustic19.wav","Theta",180,"acoustic","1038.avi","1034.avi","1023.avi","1003.avi",1
7,"1023.avi","zero","sin-zero-4Hz-acoustic10.wav","Theta",0,"acoustic","1038.avi","1034.avi","1023.avi","1003.avi",3
8,"1003.avi","zero","sin-zero-4Hz-acoustic4.wav","Theta",0,"acoustic","1034.avi","1003.avi","1023.avi","1038.avi",2
9,"1158.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep","1176.avi","1189.avi","1153.avi","1158.avi",4
10,"1126.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar","1097.avi","1110.avi","1123.avi","1126.avi",4
11,"1176.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep","1153.avi","1158.avi","1176.avi","1189.avi",3
12,"1034.avi","oneeighty","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic","1034.avi","1003.avi","1023.avi","1038.avi",1
13,"1097.avi","zero","sin-zero-4Hz-dar12.wav","Theta",0,"dar","1097.avi","1126.avi","1123.avi","1110.avi",1
14,"1076.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir","1056.avi","1092.avi","1076.avi","1060.avi",3
15,"1060.avi","zero","sin-zero-4Hz-choir10.wav","Theta",0,"choir","1056.avi","1060.avi","1092.avi","1076.avi",2
16,"1189.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep","1189.avi","1176.avi","1153.avi","1158.avi",1
