trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1038.avi","oneeighty","sin-oneeighty-4Hz-acoustic19.wav","Theta",180,"acoustic"
2,"1126.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar"
3,"1153.avi","zero","sin-zero-4Hz-ep5.wav","Theta",0,"ep"
4,"1060.avi","zero","sin-zero-4Hz-choir10.wav","Theta",0,"choir"
5,"1176.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep"
6,"1189.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep"
7,"1056.avi","zero","sin-zero-4Hz-choir12.wav","Theta",0,"choir"
8,"1158.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep"
9,"1023.avi","zero","sin-zero-4Hz-acoustic10.wav","Theta",0,"acoustic"
10,"1123.avi","oneeighty","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar"
11,"1003.avi","zero","sin-zero-4Hz-acoustic4.wav","Theta",0,"acoustic"
12,"1110.avi","zero","sin-zero-4Hz-dar1.wav","Theta",0,"dar"
13,"1034.avi","oneeighty","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic"
14,"1076.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir"
15,"1097.avi","zero","sin-zero-4Hz-dar12.wav","Theta",0,"dar"
16,"1092.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir"
