trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1122.avi","oneeighty","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic"
2,"1105.avi","zero","sin-zero-4Hz-acoustic3.wav","Theta",0,"acoustic"
3,"1026.avi","oneeighty","sin-oneeighty-4Hz-synth19.wav","Theta",180,"synth"
4,"1192.avi","oneeighty","sin-oneeighty-4Hz-choir20.wav","Theta",180,"choir"
5,"1071.avi","zero","sin-zero-4Hz-yann3.wav","Theta",0,"yann"
6,"1002.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth"
7,"1133.avi","oneeighty","sin-oneeighty-4Hz-acoustic22.wav","Theta",180,"acoustic"
8,"1115.avi","zero","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic"
9,"1147.avi","zero","sin-zero-4Hz-choir2.wav","Theta",0,"choir"
10,"1149.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir"
11,"1090.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann"
12,"1030.avi","oneeighty","sin-oneeighty-4Hz-synth20.wav","Theta",180,"synth"
13,"1089.avi","oneeighty","sin-oneeighty-4Hz-yann18.wav","Theta",180,"yann"
14,"1050.avi","zero","sin-zero-4Hz-yann6.wav","Theta",0,"yann"
15,"1177.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir"
16,"1012.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth"
