trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1099.avi","zero","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar"
2,"1016.avi","zero","sin-zero-4Hz-acoustic9.wav","Theta",0,"acoustic"
3,"1049.avi","zero","sin-zero-4Hz-ep6.wav","Theta",0,"ep"
4,"1151.avi","zero","sin-zero-4Hz-yann11.wav","Theta",0,"yann"
5,"1114.avi","zero","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar"
6,"1014.avi","zero","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic"
7,"1124.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar"
8,"1077.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep"
9,"1184.avi","oneeighty","sin-oneeighty-4Hz-yann22.wav","Theta",180,"yann"
10,"1072.avi","zero","sin-zero-4Hz-ep4.wav","Theta",0,"ep"
11,"1179.avi","oneeighty","sin-oneeighty-4Hz-yann17.wav","Theta",180,"yann"
12,"1039.avi","oneeighty","sin-oneeighty-4Hz-acoustic15.wav","Theta",180,"acoustic"
13,"1025.avi","oneeighty","sin-oneeighty-4Hz-acoustic14.wav","Theta",180,"acoustic"
14,"1087.avi","oneeighty","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep"
15,"1146.avi","zero","sin-zero-4Hz-yann4.wav","Theta",0,"yann"
16,"1132.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar"
