trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1098.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep"
2,"1015.avi","zero","sin-zero-4Hz-choir11.wav","Theta",0,"choir"
3,"1067.avi","zero","sin-zero-4Hz-dar4.wav","Theta",0,"dar"
4,"1175.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar"
5,"1178.avi","oneeighty","sin-oneeighty-4Hz-guitar21.wav","Theta",180,"guitar"
6,"1036.avi","oneeighty","sin-oneeighty-4Hz-choir19.wav","Theta",180,"choir"
7,"1136.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep"
8,"1073.avi","oneeighty","sin-oneeighty-4Hz-dar17.wav","Theta",180,"dar"
9,"1108.avi","zero","sin-zero-4Hz-ep11.wav","Theta",0,"ep"
10,"1156.avi","zero","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar"
11,"1086.avi","oneeighty","sin-oneeighty-4Hz-dar13.wav","Theta",180,"dar"
12,"1121.avi","oneeighty","sin-oneeighty-4Hz-ep18.wav","Theta",180,"ep"
13,"1066.avi","zero","sin-zero-4Hz-dar10.wav","Theta",0,"dar"
14,"1048.avi","oneeighty","sin-oneeighty-4Hz-choir16.wav","Theta",180,"choir"
15,"1160.avi","zero","sin-zero-4Hz-guitar12.wav","Theta",0,"guitar"
16,"1001.avi","zero","sin-zero-4Hz-choir4.wav","Theta",0,"choir"
