respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
12,6,1,1032.avi,oneeighty,sin-oneeighty-4Hz-ep22.wav,180,ep,3,1.06849368412622,14605.6210744457
12,6,2,1074.avi,oneeighty,sin-oneeighty-4Hz-guitar22.wav,180,guitar,4,1.54523505857105,14611.3921782482
12,6,3,1045.avi,oneeighty,sin-oneeighty-4Hz-ep24.wav,180,ep,2,0.323811047534036,14618.2696060748
12,6,4,1150.avi,zero,sin-zero-4Hz-synth6.wav,0,synth,1,0.440276392111628,14623.4810010611
12,6,5,1122.avi,oneeighty,sin-oneeighty-4Hz-orch21.wav,180,orch,2,0.354313796815404,14628.9989066271
12,6,6,1187.avi,oneeighty,sin-oneeighty-4Hz-synth19.wav,180,synth,5,0.398819084821298,14634.0503766582
12,6,7,1165.avi,zero,sin-zero-4Hz-synth1.wav,0,synth,2,0.315706141695046,14640.1013999218
12,6,8,1192.avi,oneeighty,sin-oneeighty-4Hz-synth20.wav,180,synth,1,0.47264922562681,14646.2724306718
12,6,9,1110.avi,zero,sin-zero-4Hz-orch1.wav,0,orch,2,2.76550260589283,14652.6433919917
12,6,10,1012.avi,zero,sin-zero-4Hz-ep9.wav,0,ep,4,0.352781203164341,14661.6000513179
12,6,11,1063.avi,zero,sin-zero-4Hz-guitar10.wav,0,guitar,4,0.802868971846692,14666.8379082225
12,6,12,1120.avi,zero,sin-zero-4Hz-orch10.wav,0,orch,5,0.786315632183687,14672.2624629266
12,6,13,1096.avi,oneeighty,sin-oneeighty-4Hz-guitar24.wav,180,guitar,2,1.80736200393221,14678.9533158148
12,6,14,1055.avi,zero,sin-zero-4Hz-guitar3.wav,0,guitar,2,4.73551062053957,14687.0969536796
12,6,15,1135.avi,oneeighty,sin-oneeighty-4Hz-orch16.wav,180,orch,5,0.888886507469579,14697.9994819912
12,6,16,1001.avi,zero,sin-zero-4Hz-ep3.wav,0,ep,5,1.67749635114706,14703.4508391229
