respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
12,4,1,1069.avi,zero,sin-zero-4Hz-ep11.wav,0,ep,4,1.76513372083355,13965.2362726912
12,4,2,1092.avi,oneeighty,sin-oneeighty-4Hz-ep14.wav,180,ep,3,3.07451961173501,13972.6467877266
12,4,3,1160.avi,zero,sin-zero-4Hz-yann4.wav,0,yann,2,1.17652689585702,13981.8966418479
12,4,4,1078.avi,oneeighty,sin-oneeighty-4Hz-ep13.wav,180,ep,3,0.690851982606546,13988.1742852097
12,4,5,1109.avi,zero,sin-zero-4Hz-guitar12.wav,0,guitar,5,0.6453161106474,13994.9716894302
12,4,6,1133.avi,oneeighty,sin-oneeighty-4Hz-guitar21.wav,180,guitar,4,1.89057848844641,14002.0623349337
12,4,7,1098.avi,zero,sin-zero-4Hz-guitar2.wav,0,guitar,2,2.49320385125611,14009.2596262548
12,4,8,1181.avi,oneeighty,sin-oneeighty-4Hz-yann15.wav,180,yann,3,1.84543474552993,14017.1232800583
12,4,9,1148.avi,zero,sin-zero-4Hz-yann12.wav,0,yann,2,0.904077508124828,14024.560542581
12,4,10,1177.avi,oneeighty,sin-oneeighty-4Hz-yann14.wav,180,yann,4,1.19687624992912,14030.2917738934
12,4,11,1060.avi,zero,sin-zero-4Hz-ep5.wav,0,ep,5,0.652869500117959,14037.5955990382
12,4,12,1018.avi,zero,sin-zero-4Hz-acoustic12.wav,0,acoustic,2,3.34042596866311,14043.6200498991
12,4,13,1026.avi,oneeighty,sin-oneeighty-4Hz-acoustic14.wav,180,acoustic,5,1.23432442263584,14052.5899486368
12,4,14,1015.avi,zero,sin-zero-4Hz-acoustic5.wav,0,acoustic,5,0.626313700216997,14059.6939047932
12,4,15,1044.avi,oneeighty,sin-oneeighty-4Hz-acoustic18.wav,180,acoustic,4,0.361903712546336,14065.7582468602
12,4,16,1139.avi,oneeighty,sin-oneeighty-4Hz-guitar20.wav,180,guitar,2,1.46563950390737,14072.5024139029
