respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
12,11,1,1184.avi,oneeighty,sin-oneeighty-4Hz-ep23.wav,180,ep,1,1.73052895318779,6337.34952176111
12,11,2,1113.avi,zero,sin-zero-4Hz-dar7.wav,0,dar,3,1.21558106364228,6343.7204576362
12,11,3,1016.avi,zero,sin-zero-4Hz-acoustic7.wav,0,acoustic,2,1.72758178813274,6351.06436188277
12,11,4,1169.avi,oneeighty,sin-oneeighty-4Hz-ep20.wav,180,ep,2,0.551857939580259,6358.96809919476
12,11,5,1007.avi,zero,sin-zero-4Hz-acoustic11.wav,0,acoustic,2,2.27902827775142,6364.31278830552
12,11,6,1025.avi,oneeighty,sin-oneeighty-4Hz-acoustic15.wav,180,acoustic,4,2.95885409827406,6371.25686522221
12,11,7,1138.avi,oneeighty,sin-oneeighty-4Hz-dar20.wav,180,dar,4,1.82065249383049,6379.58712460474
12,11,8,1034.avi,oneeighty,sin-oneeighty-4Hz-acoustic25.wav,180,acoustic,3,1.56455040111086,6387.05108469741
12,11,9,1087.avi,oneeighty,sin-oneeighty-4Hz-choir23.wav,180,choir,4,1.5833566528554,6394.24822960296
12,11,10,1163.avi,zero,sin-zero-4Hz-ep6.wav,0,ep,5,1.692774872271,6402.17868369218
12,11,11,1167.avi,zero,sin-zero-4Hz-ep10.wav,0,ep,5,1.2101304836724,6409.22925430355
12,11,12,1049.avi,zero,sin-zero-4Hz-choir4.wav,0,choir,4,1.1405320473641,6415.78684144989
12,11,13,1056.avi,zero,sin-zero-4Hz-choir11.wav,0,choir,3,4.57200751658365,6421.89125163199
12,11,14,1097.avi,zero,sin-zero-4Hz-dar10.wav,0,dar,2,1.60530447448036,6432.63392756609
12,11,15,1130.avi,oneeighty,sin-oneeighty-4Hz-dar17.wav,180,dar,2,2.38683601621051,6440.56425819013
12,11,16,1080.avi,oneeighty,sin-oneeighty-4Hz-choir22.wav,180,choir,2,1.23761340910278,6448.08143388651
