respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
12,3,1,1077.avi,oneeighty,sin-oneeighty-4Hz-ep15.wav,180,ep,3,2.33239139851867,13649.5288377857
12,3,2,1183.avi,oneeighty,sin-oneeighty-4Hz-yann22.wav,180,yann,3,0.895241473306669,13657.5658684723
12,3,3,1017.avi,zero,sin-zero-4Hz-dar2.wav,0,dar,5,1.32402024339899,13663.3770126046
12,3,4,1020.avi,zero,sin-zero-4Hz-dar8.wav,0,dar,4,0.433569747801812,13671.0674486104
12,3,5,1041.avi,oneeighty,sin-oneeighty-4Hz-dar22.wav,180,dar,2,3.76141589073632,13677.8914240261
12,3,6,1188.avi,oneeighty,sin-oneeighty-4Hz-yann21.wav,180,yann,4,4.17839848944277,13688.0743080009
12,3,7,1061.avi,zero,sin-zero-4Hz-ep8.wav,0,ep,5,1.13940655389888,13698.1372406371
12,3,8,1115.avi,zero,sin-zero-4Hz-synth4.wav,0,synth,1,1.26954268214467,13703.8550010037
12,3,9,1035.avi,oneeighty,sin-oneeighty-4Hz-dar21.wav,180,dar,5,1.56504617855353,13709.7994451631
12,3,10,1064.avi,zero,sin-zero-4Hz-ep1.wav,0,ep,4,1.1279134599281,13717.3165450382
12,3,11,1128.avi,oneeighty,sin-oneeighty-4Hz-synth15.wav,180,synth,2,2.59684274236861,13723.7674551006
12,3,12,1095.avi,oneeighty,sin-oneeighty-4Hz-ep21.wav,180,ep,4,1.85829923460915,13731.4578947289
12,3,13,1134.avi,oneeighty,sin-oneeighty-4Hz-synth21.wav,180,synth,5,0.900824859592831,13738.2153748394
12,3,14,1108.avi,zero,sin-zero-4Hz-synth11.wav,0,synth,1,2.03109139565095,13744.5330313628
12,3,15,1147.avi,zero,sin-zero-4Hz-yann2.wav,0,yann,4,2.63410224636573,13752.6898666791
12,3,16,1156.avi,zero,sin-zero-4Hz-yann11.wav,0,yann,3,9.7169652411867,13760.726838803
