trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1135.avi","oneeighty","sin-oneeighty-4Hz-guitar15.wav","Theta",180,"guitar","1122.avi","1135.avi","1098.avi","1103.avi",2
2,"1073.avi","oneeighty","sin-oneeighty-4Hz-ep21.wav","Theta",180,"ep","1073.avi","1058.avi","1076.avi","1062.avi",1
3,"1103.avi","zero","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar","1135.avi","1098.avi","1122.avi","1103.avi",4
4,"1008.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar","1008.avi","1026.avi","1025.avi","1003.avi",1
5,"1062.avi","zero","sin-zero-4Hz-ep8.wav","Theta",0,"ep","1058.avi","1073.avi","1076.avi","1062.avi",4
6,"1122.avi","oneeighty","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar","1122.avi","1103.avi","1098.avi","1135.avi",1
7,"1182.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch","1162.avi","1182.avi","1146.avi","1178.avi",2
8,"1026.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar","1008.avi","1026.avi","1025.avi","1003.avi",2
9,"1178.avi","oneeighty","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch","1182.avi","1178.avi","1162.avi","1146.avi",2
10,"1058.avi","zero","sin-zero-4Hz-ep4.wav","Theta",0,"ep","1073.avi","1062.avi","1076.avi","1058.avi",4
11,"1146.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch","1162.avi","1146.avi","1178.avi","1182.avi",2
12,"1162.avi","zero","sin-zero-4Hz-orch5.wav","Theta",0,"orch","1162.avi","1182.avi","1178.avi","1146.avi",1
13,"1003.avi","zero","sin-zero-4Hz-dar8.wav","Theta",0,"dar","1026.avi","1025.avi","1003.avi","1008.avi",3
14,"1076.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep","1073.avi","1058.avi","1076.avi","1062.avi",3
15,"1098.avi","zero","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar","1098.avi","1135.avi","1103.avi","1122.avi",1
16,"1025.avi","oneeighty","sin-oneeighty-4Hz-dar16.wav","Theta",180,"dar","1003.avi","1008.avi","1025.avi","1026.avi",3
