trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1142.avi","oneeighty","sin-oneeighty-4Hz-synth24.wav","Theta",180,"synth"
2,"1149.avi","zero","sin-zero-4Hz-yann8.wav","Theta",0,"yann"
3,"1002.avi","zero","sin-zero-4Hz-dar11.wav","Theta",0,"dar"
4,"1090.avi","oneeighty","sin-oneeighty-4Hz-ep18.wav","Theta",180,"ep"
5,"1114.avi","zero","sin-zero-4Hz-synth6.wav","Theta",0,"synth"
6,"1043.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar"
7,"1172.avi","oneeighty","sin-oneeighty-4Hz-yann20.wav","Theta",180,"yann"
8,"1057.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep"
9,"1130.avi","oneeighty","sin-oneeighty-4Hz-synth18.wav","Theta",180,"synth"
10,"1150.avi","zero","sin-zero-4Hz-yann9.wav","Theta",0,"yann"
11,"1001.avi","zero","sin-zero-4Hz-dar12.wav","Theta",0,"dar"
12,"1169.avi","oneeighty","sin-oneeighty-4Hz-yann19.wav","Theta",180,"yann"
13,"1117.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth"
14,"1078.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep"
15,"1039.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar"
16,"1070.avi","zero","sin-zero-4Hz-ep6.wav","Theta",0,"ep"
