trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1096.avi","oneeighty","sin-oneeighty-4Hz-ep22.wav","Theta",180,"ep"
2,"1157.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann"
3,"1072.avi","zero","sin-zero-4Hz-ep2.wav","Theta",0,"ep"
4,"1099.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar"
5,"1111.avi","zero","sin-zero-4Hz-guitar12.wav","Theta",0,"guitar"
6,"1181.avi","oneeighty","sin-oneeighty-4Hz-yann22.wav","Theta",180,"yann"
7,"1124.avi","oneeighty","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar"
8,"1189.avi","oneeighty","sin-oneeighty-4Hz-yann18.wav","Theta",180,"yann"
9,"1155.avi","zero","sin-zero-4Hz-yann3.wav","Theta",0,"yann"
10,"1013.avi","zero","sin-zero-4Hz-acoustic6.wav","Theta",0,"acoustic"
11,"1033.avi","oneeighty","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic"
12,"1141.avi","oneeighty","sin-oneeighty-4Hz-guitar17.wav","Theta",180,"guitar"
13,"1045.avi","oneeighty","sin-oneeighty-4Hz-acoustic14.wav","Theta",180,"acoustic"
14,"1067.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep"
15,"1021.avi","zero","sin-zero-4Hz-acoustic10.wav","Theta",0,"acoustic"
16,"1074.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep"
