trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1187.avi","oneeighty","sin-oneeighty-4Hz-dar14.wav","Theta",180,"dar"
2,"1110.avi","zero","sin-zero-4Hz-choir11.wav","Theta",0,"choir"
3,"1140.avi","oneeighty","sin-oneeighty-4Hz-choir16.wav","Theta",180,"choir"
4,"1051.avi","zero","sin-zero-4Hz-acoustic9.wav","Theta",0,"acoustic"
5,"1082.avi","oneeighty","sin-oneeighty-4Hz-acoustic22.wav","Theta",180,"acoustic"
6,"1014.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann"
7,"1079.avi","oneeighty","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic"
8,"1170.avi","oneeighty","sin-oneeighty-4Hz-dar17.wav","Theta",180,"dar"
9,"1042.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann"
10,"1005.avi","zero","sin-zero-4Hz-yann2.wav","Theta",0,"yann"
11,"1148.avi","zero","sin-zero-4Hz-dar9.wav","Theta",0,"dar"
12,"1143.avi","oneeighty","sin-oneeighty-4Hz-choir21.wav","Theta",180,"choir"
13,"1064.avi","zero","sin-zero-4Hz-acoustic5.wav","Theta",0,"acoustic"
14,"1119.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir"
15,"1153.avi","zero","sin-zero-4Hz-dar5.wav","Theta",0,"dar"
16,"1036.avi","oneeighty","sin-oneeighty-4Hz-yann16.wav","Theta",180,"yann"
