trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1166.avi","zero","sin-zero-4Hz-synth1.wav","Theta",0,"synth","1188.avi","1154.avi","1192.avi","1166.avi",4
2,"1121.avi","oneeighty","sin-oneeighty-4Hz-orch17.wav","Theta",180,"orch","1121.avi","1105.avi","1100.avi","1131.avi",1
3,"1030.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir","1018.avi","1030.avi","1028.avi","1009.avi",2
4,"1088.avi","oneeighty","sin-oneeighty-4Hz-dar21.wav","Theta",180,"dar","1088.avi","1049.avi","1095.avi","1054.avi",1
5,"1100.avi","zero","sin-zero-4Hz-orch9.wav","Theta",0,"orch","1131.avi","1100.avi","1121.avi","1105.avi",2
6,"1009.avi","zero","sin-zero-4Hz-choir8.wav","Theta",0,"choir","1018.avi","1030.avi","1009.avi","1028.avi",3
7,"1105.avi","zero","sin-zero-4Hz-orch3.wav","Theta",0,"orch","1121.avi","1100.avi","1105.avi","1131.avi",3
8,"1154.avi","zero","sin-zero-4Hz-synth3.wav","Theta",0,"synth","1166.avi","1188.avi","1192.avi","1154.avi",4
9,"1095.avi","oneeighty","sin-oneeighty-4Hz-dar23.wav","Theta",180,"dar","1095.avi","1088.avi","1049.avi","1054.avi",1
10,"1028.avi","oneeighty","sin-oneeighty-4Hz-choir19.wav","Theta",180,"choir","1009.avi","1030.avi","1028.avi","1018.avi",3
11,"1192.avi","oneeighty","sin-oneeighty-4Hz-synth15.wav","Theta",180,"synth","1188.avi","1192.avi","1166.avi","1154.avi",2
12,"1131.avi","oneeighty","sin-oneeighty-4Hz-orch24.wav","Theta",180,"orch","1121.avi","1105.avi","1131.avi","1100.avi",3
13,"1054.avi","zero","sin-zero-4Hz-dar2.wav","Theta",0,"dar","1049.avi","1095.avi","1088.avi","1054.avi",4
14,"1188.avi","oneeighty","sin-oneeighty-4Hz-synth14.wav","Theta",180,"synth","1166.avi","1192.avi","1188.avi","1154.avi",3
15,"1049.avi","zero","sin-zero-4Hz-dar3.wav","Theta",0,"dar","1095.avi","1054.avi","1049.avi","1088.avi",3
16,"1018.avi","zero","sin-zero-4Hz-choir2.wav","Theta",0,"choir","1030.avi","1018.avi","1028.avi","1009.avi",2
