trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1026.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar"
2,"1058.avi","zero","sin-zero-4Hz-ep4.wav","Theta",0,"ep"
3,"1122.avi","oneeighty","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar"
4,"1103.avi","zero","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar"
5,"1073.avi","oneeighty","sin-oneeighty-4Hz-ep21.wav","Theta",180,"ep"
6,"1076.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep"
7,"1098.avi","zero","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar"
8,"1135.avi","oneeighty","sin-oneeighty-4Hz-guitar15.wav","Theta",180,"guitar"
9,"1025.avi","oneeighty","sin-oneeighty-4Hz-dar16.wav","Theta",180,"dar"
10,"1146.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch"
11,"1182.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch"
12,"1062.avi","zero","sin-zero-4Hz-ep8.wav","Theta",0,"ep"
13,"1178.avi","oneeighty","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch"
14,"1003.avi","zero","sin-zero-4Hz-dar8.wav","Theta",0,"dar"
15,"1162.avi","zero","sin-zero-4Hz-orch5.wav","Theta",0,"orch"
16,"1008.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar"
