trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1059.avi","zero","sin-zero-4Hz-choir6.wav","Theta",0,"choir"
2,"1126.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar"
3,"1035.avi","oneeighty","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic"
4,"1132.avi","oneeighty","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar"
5,"1147.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch"
6,"1004.avi","zero","sin-zero-4Hz-acoustic7.wav","Theta",0,"acoustic"
7,"1091.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir"
8,"1171.avi","oneeighty","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch"
9,"1174.avi","oneeighty","sin-oneeighty-4Hz-orch20.wav","Theta",180,"orch"
10,"1017.avi","zero","sin-zero-4Hz-acoustic11.wav","Theta",0,"acoustic"
11,"1075.avi","oneeighty","sin-oneeighty-4Hz-choir14.wav","Theta",180,"choir"
12,"1069.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir"
13,"1029.avi","oneeighty","sin-oneeighty-4Hz-acoustic25.wav","Theta",180,"acoustic"
14,"1112.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar"
15,"1163.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch"
16,"1106.avi","zero","sin-zero-4Hz-guitar3.wav","Theta",0,"guitar"
