trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1108.avi","zero","sin-zero-4Hz-ep5.wav","Theta",0,"ep"
2,"1177.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar"
3,"1087.avi","oneeighty","sin-oneeighty-4Hz-dar13.wav","Theta",180,"dar"
4,"1022.avi","zero","sin-zero-4Hz-choir3.wav","Theta",0,"choir"
5,"1048.avi","oneeighty","sin-oneeighty-4Hz-choir13.wav","Theta",180,"choir"
6,"1037.avi","oneeighty","sin-oneeighty-4Hz-choir15.wav","Theta",180,"choir"
7,"1129.avi","oneeighty","sin-oneeighty-4Hz-ep16.wav","Theta",180,"ep"
8,"1125.avi","oneeighty","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep"
9,"1115.avi","zero","sin-zero-4Hz-ep1.wav","Theta",0,"ep"
10,"1015.avi","zero","sin-zero-4Hz-choir1.wav","Theta",0,"choir"
11,"1052.avi","zero","sin-zero-4Hz-dar4.wav","Theta",0,"dar"
12,"1183.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar"
13,"1159.avi","zero","sin-zero-4Hz-guitar2.wav","Theta",0,"guitar"
14,"1080.avi","oneeighty","sin-oneeighty-4Hz-dar24.wav","Theta",180,"dar"
15,"1151.avi","zero","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar"
16,"1065.avi","zero","sin-zero-4Hz-dar7.wav","Theta",0,"dar"
