respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
4,11,1,1159.avi,zero,sin-zero-4Hz-yann8.wav,0,yann,4,1.25874776051569,5502.42664016265
4,11,2,1190.avi,oneeighty,sin-oneeighty-4Hz-yann15.wav,180,yann,4,1.10654042542228,5509.05077723492
4,11,3,1127.avi,oneeighty,sin-oneeighty-4Hz-synth18.wav,180,synth,3,1.66646501876858,5516.39469164927
4,11,4,1179.avi,oneeighty,sin-oneeighty-4Hz-yann23.wav,180,yann,4,1.84208524453516,5522.7389148747
4,11,5,1062.avi,zero,sin-zero-4Hz-orch2.wav,0,orch,3,1.36473546542766,5529.69620536691
4,11,6,1010.avi,zero,sin-zero-4Hz-guitar1.wav,0,guitar,5,0.633750967865126,5536.42703862855
4,11,7,1040.avi,oneeighty,sin-oneeighty-4Hz-guitar18.wav,180,guitar,4,0.481332626961375,5542.49136581736
4,11,8,1088.avi,oneeighty,sin-oneeighty-4Hz-orch15.wav,180,orch,2,1.52916513845958,5549.39539802065
4,11,9,1115.avi,zero,sin-zero-4Hz-synth3.wav,0,synth,4,1.14767569101423,5556.35272352956
4,11,10,1029.avi,oneeighty,sin-oneeighty-4Hz-guitar23.wav,180,guitar,2,0.40621969055519,5563.35009999381
4,11,11,1007.avi,zero,sin-zero-4Hz-guitar2.wav,0,guitar,3,1.31510140504452,5569.44111353109
4,11,12,1082.avi,oneeighty,sin-oneeighty-4Hz-orch19.wav,180,orch,5,0.259165847849545,5577.10490399839
4,11,13,1111.avi,zero,sin-zero-4Hz-synth9.wav,0,synth,3,0.378954359051022,5583.60900291454
4,11,14,1056.avi,zero,sin-zero-4Hz-orch6.wav,0,orch,3,0.319739608567033,5589.46009499789
4,11,15,1141.avi,oneeighty,sin-oneeighty-4Hz-synth15.wav,180,synth,2,0.759475111728534,5596.16426062689
4,11,16,1167.avi,zero,sin-zero-4Hz-yann10.wav,0,yann,5,0.412614464614308,5602.89496891513
