respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
4,8,1,1165.avi,zero,sin-zero-4Hz-choir3.wav,0,choir,2,0.812802528446809,4721.95088454903
4,8,2,1117.avi,zero,sin-zero-4Hz-acoustic9.wav,0,acoustic,2,1.53238788241015,4728.09518082655
4,8,3,1025.avi,oneeighty,sin-oneeighty-4Hz-synth19.wav,180,synth,3,1.15863622024881,4734.29286670561
4,8,4,1186.avi,oneeighty,sin-oneeighty-4Hz-choir22.wav,180,choir,4,1.24098493527254,4741.0903714638
4,8,5,1013.avi,zero,sin-zero-4Hz-synth7.wav,0,synth,2,1.08378439975786,4748.68738025269
4,8,6,1089.avi,oneeighty,sin-oneeighty-4Hz-yann18.wav,180,yann,1,1.57716367741796,4755.13818737256
4,8,7,1091.avi,oneeighty,sin-oneeighty-4Hz-yann20.wav,180,yann,4,1.14456554386743,4761.64237141551
4,8,8,1050.avi,zero,sin-zero-4Hz-yann11.wav,0,yann,2,1.33091355855686,4768.19991306198
4,8,9,1147.avi,zero,sin-zero-4Hz-choir1.wav,0,choir,3,1.1068908942998,4775.46378050566
4,8,10,1112.avi,zero,sin-zero-4Hz-acoustic8.wav,0,acoustic,2,1.33034544277234,4781.12828006116
4,8,11,1139.avi,oneeighty,sin-oneeighty-4Hz-acoustic15.wav,180,acoustic,4,1.15686123575688,4788.08562005974
4,8,12,1006.avi,zero,sin-zero-4Hz-synth11.wav,0,synth,5,1.72988992379305,4794.69645682305
4,8,13,1028.avi,oneeighty,sin-oneeighty-4Hz-synth21.wav,180,synth,3,1.18349626664622,4802.62671291286
4,8,14,1188.avi,oneeighty,sin-oneeighty-4Hz-choir20.wav,180,choir,4,0.967104526361254,4808.65113283555
4,8,15,1072.avi,zero,sin-zero-4Hz-yann7.wav,0,yann,3,1.20379810456961,4814.54216659799
4,8,16,1128.avi,oneeighty,sin-oneeighty-4Hz-acoustic23.wav,180,acoustic,5,1.05666637989179,4820.43325348922
