respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
4,1,1,1160.avi,zero,sin-zero-4Hz-guitar11.wav,0,guitar,4,2.23224705109897,6739.61978220019
4,1,2,1148.avi,zero,sin-zero-4Hz-guitar9.wav,0,guitar,2,3.22438271185729,6746.80348902322
4,1,3,1136.avi,oneeighty,sin-oneeighty-4Hz-ep17.wav,180,ep,5,1.18182586580406,6754.65396726211
4,1,4,1011.avi,zero,sin-zero-4Hz-choir8.wav,0,choir,2,1.14380221422289,6760.45170775884
4,1,5,1049.avi,zero,sin-zero-4Hz-dar9.wav,0,dar,3,1.58129517685848,6767.74242206072
4,1,6,1057.avi,zero,sin-zero-4Hz-dar10.wav,0,dar,4,1.3998083120141,6775.01958749349
4,1,7,1031.avi,oneeighty,sin-oneeighty-4Hz-choir18.wav,180,choir,5,1.47465537669723,6782.77670372131
4,1,8,1073.avi,oneeighty,sin-oneeighty-4Hz-dar22.wav,180,dar,3,1.49089421690951,6790.64042926034
4,1,9,1114.avi,zero,sin-zero-4Hz-ep10.wav,0,ep,3,1.28513995487083,6796.95807406401
4,1,10,1106.avi,zero,sin-zero-4Hz-ep3.wav,0,ep,4,1.94102802116049,6803.90213196284
4,1,11,1184.avi,oneeighty,sin-oneeighty-4Hz-guitar19.wav,180,guitar,5,1.09322616918325,6811.68587953844
4,1,12,1143.avi,oneeighty,sin-oneeighty-4Hz-ep23.wav,180,ep,5,1.0846192276631,6817.39037514999
4,1,13,1014.avi,zero,sin-zero-4Hz-choir2.wav,0,choir,3,1.1533832929581,6823.36159146309
4,1,14,1096.avi,oneeighty,sin-oneeighty-4Hz-dar14.wav,180,dar,3,1.11285169840085,6829.3860119088
4,1,15,1044.avi,oneeighty,sin-oneeighty-4Hz-choir23.wav,180,choir,1,1.14516153863588,6836.32996294535
4,1,16,1173.avi,oneeighty,sin-oneeighty-4Hz-guitar15.wav,180,guitar,2,1.19813534379318,6843.4206600406
