respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
4,5,1,1093.avi,oneeighty,sin-oneeighty-4Hz-dar24.wav,180,dar,3,2.1388557585633,7845.20664447916
4,5,2,1038.avi,oneeighty,sin-oneeighty-4Hz-choir16.wav,180,choir,2,1.26139539797896,7852.00404325809
4,5,3,1003.avi,zero,sin-zero-4Hz-choir4.wav,0,choir,3,2.06112009176832,7858.74824363996
4,5,4,1107.avi,zero,sin-zero-4Hz-orch5.wav,0,orch,2,1.48243428649039,7865.9588972658
4,5,5,1045.avi,oneeighty,sin-oneeighty-4Hz-choir21.wav,180,choir,3,1.27138098364594,7872.3298744972
4,5,6,1183.avi,oneeighty,sin-oneeighty-4Hz-synth23.wav,180,synth,2,1.06021478110597,7878.26101262575
4,5,7,1100.avi,zero,sin-zero-4Hz-orch3.wav,0,orch,4,1.00644615001511,7884.25874587758
4,5,8,1121.avi,oneeighty,sin-oneeighty-4Hz-orch24.wav,180,orch,3,1.03267993388999,7890.45642600014
4,5,9,1189.avi,oneeighty,sin-oneeighty-4Hz-synth22.wav,180,synth,2,1.62939044729683,7896.06764412446
4,5,10,1017.avi,zero,sin-zero-4Hz-choir5.wav,0,choir,1,1.52233587659521,7902.35863916623
4,5,11,1145.avi,zero,sin-zero-4Hz-synth10.wav,0,synth,2,0.989040880858738,7909.79588550039
4,5,12,1134.avi,oneeighty,sin-oneeighty-4Hz-orch23.wav,180,orch,2,1.02643965979132,7917.24645339492
4,5,13,1146.avi,zero,sin-zero-4Hz-synth6.wav,0,synth,4,0.279350977683862,7923.41740768412
4,5,14,1078.avi,oneeighty,sin-oneeighty-4Hz-dar18.wav,180,dar,2,0.86251413132959,7928.28229602964
4,5,15,1054.avi,zero,sin-zero-4Hz-dar11.wav,0,dar,3,0.931544446708358,7935.01312474058
4,5,16,1063.avi,zero,sin-zero-4Hz-dar1.wav,0,dar,2,1.18426196351902,7940.62438361747
