respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
4,2,1,1026.avi,oneeighty,sin-oneeighty-4Hz-dar13.wav,180,dar,3,2.7702545525899,7015.62289599795
4,2,2,1042.avi,oneeighty,sin-oneeighty-4Hz-dar20.wav,180,dar,2,1.09828160021789,7023.08682228109
4,2,3,1090.avi,oneeighty,sin-oneeighty-4Hz-ep15.wav,180,ep,5,1.11901016550109,7028.73802108568
4,2,4,1001.avi,zero,sin-zero-4Hz-dar2.wav,0,dar,3,1.24180881010034,7036.33514969021
4,2,5,1176.avi,oneeighty,sin-oneeighty-4Hz-orch14.wav,180,orch,3,1.48454225059777,7044.05234259322
4,2,6,1154.avi,zero,sin-zero-4Hz-orch10.wav,0,orch,3,2.18330080674968,7051.48951225218
4,2,7,1108.avi,zero,sin-zero-4Hz-guitar6.wav,0,guitar,2,1.37810349641859,7059.40666470451
4,2,8,1095.avi,oneeighty,sin-oneeighty-4Hz-ep20.wav,180,ep,4,1.39374704732654,7065.6309487046
4,2,9,1138.avi,oneeighty,sin-oneeighty-4Hz-guitar13.wav,180,guitar,3,1.34862218599756,7073.42799761522
4,2,10,1153.avi,zero,sin-zero-4Hz-orch4.wav,0,orch,5,1.21012686122231,7081.15839706582
4,2,11,1171.avi,oneeighty,sin-oneeighty-4Hz-orch22.wav,180,orch,1,1.06089700921439,7088.55561351476
4,2,12,1103.avi,zero,sin-zero-4Hz-guitar3.wav,0,guitar,4,1.49553216056484,7095.99290362019
4,2,13,1051.avi,zero,sin-zero-4Hz-ep9.wav,0,ep,2,1.03397495981335,7102.59037213128
4,2,14,1058.avi,zero,sin-zero-4Hz-ep4.wav,0,ep,2,1.36143992392863,7108.5748629129
4,2,15,1125.avi,oneeighty,sin-oneeighty-4Hz-guitar14.wav,180,guitar,3,1.8843354690689,7116.29188435328
4,2,16,1021.avi,zero,sin-zero-4Hz-dar4.wav,0,dar,4,1.11069543495796,7122.8094944418
