trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1006.avi","zero","sin-zero-4Hz-synth5.wav","Theta",0,"synth","1033.avi","1036.avi","1016.avi","1006.avi",4
2,"1036.avi","oneeighty","sin-oneeighty-4Hz-synth13.wav","Theta",180,"synth","1033.avi","1036.avi","1016.avi","1006.avi",2
3,"1054.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann","1054.avi","1071.avi","1090.avi","1087.avi",1
4,"1138.avi","oneeighty","sin-oneeighty-4Hz-acoustic19.wav","Theta",180,"acoustic","1103.avi","1138.avi","1120.avi","1123.avi",2
5,"1169.avi","oneeighty","sin-oneeighty-4Hz-choir15.wav","Theta",180,"choir","1187.avi","1160.avi","1156.avi","1169.avi",4
6,"1090.avi","oneeighty","sin-oneeighty-4Hz-yann22.wav","Theta",180,"yann","1071.avi","1087.avi","1054.avi","1090.avi",4
7,"1123.avi","oneeighty","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic","1123.avi","1138.avi","1120.avi","1103.avi",1
8,"1160.avi","zero","sin-zero-4Hz-choir1.wav","Theta",0,"choir","1169.avi","1187.avi","1160.avi","1156.avi",3
9,"1033.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth","1036.avi","1033.avi","1016.avi","1006.avi",2
10,"1087.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann","1087.avi","1054.avi","1071.avi","1090.avi",1
11,"1187.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir","1187.avi","1169.avi","1156.avi","1160.avi",1
12,"1071.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann","1054.avi","1090.avi","1071.avi","1087.avi",3
13,"1103.avi","zero","sin-zero-4Hz-acoustic10.wav","Theta",0,"acoustic","1120.avi","1138.avi","1123.avi","1103.avi",4
14,"1156.avi","zero","sin-zero-4Hz-choir9.wav","Theta",0,"choir","1169.avi","1156.avi","1187.avi","1160.avi",2
15,"1120.avi","zero","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic","1103.avi","1123.avi","1120.avi","1138.avi",3
16,"1016.avi","zero","sin-zero-4Hz-synth6.wav","Theta",0,"synth","1033.avi","1006.avi","1036.avi","1016.avi",4
