trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1113.avi","zero","sin-zero-4Hz-orch10.wav","Theta",0,"orch"
2,"1095.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar"
3,"1164.avi","zero","sin-zero-4Hz-synth3.wav","Theta",0,"synth"
4,"1002.avi","zero","sin-zero-4Hz-ep6.wav","Theta",0,"ep"
5,"1042.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep"
6,"1184.avi","oneeighty","sin-oneeighty-4Hz-synth19.wav","Theta",180,"synth"
7,"1139.avi","oneeighty","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch"
8,"1050.avi","zero","sin-zero-4Hz-guitar3.wav","Theta",0,"guitar"
9,"1096.avi","oneeighty","sin-oneeighty-4Hz-guitar21.wav","Theta",180,"guitar"
10,"1109.avi","zero","sin-zero-4Hz-orch8.wav","Theta",0,"orch"
11,"1140.avi","oneeighty","sin-oneeighty-4Hz-orch14.wav","Theta",180,"orch"
12,"1068.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar"
13,"1185.avi","oneeighty","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth"
14,"1027.avi","oneeighty","sin-oneeighty-4Hz-ep23.wav","Theta",180,"ep"
15,"1023.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep"
16,"1147.avi","zero","sin-zero-4Hz-synth9.wav","Theta",0,"synth"
