trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1025.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar"
2,"1088.avi","oneeighty","sin-oneeighty-4Hz-orch22.wav","Theta",180,"orch"
3,"1115.avi","zero","sin-zero-4Hz-synth1.wav","Theta",0,"synth"
4,"1072.avi","zero","sin-zero-4Hz-orch9.wav","Theta",0,"orch"
5,"1040.avi","oneeighty","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar"
6,"1157.avi","zero","sin-zero-4Hz-yann12.wav","Theta",0,"yann"
7,"1154.avi","zero","sin-zero-4Hz-yann10.wav","Theta",0,"yann"
8,"1133.avi","oneeighty","sin-oneeighty-4Hz-synth21.wav","Theta",180,"synth"
9,"1022.avi","zero","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar"
10,"1017.avi","zero","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar"
11,"1177.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann"
12,"1132.avi","oneeighty","sin-oneeighty-4Hz-synth20.wav","Theta",180,"synth"
13,"1173.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann"
14,"1049.avi","zero","sin-zero-4Hz-orch11.wav","Theta",0,"orch"
15,"1110.avi","zero","sin-zero-4Hz-synth8.wav","Theta",0,"synth"
16,"1091.avi","oneeighty","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch"
