trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1099.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar"
2,"1063.avi","zero","sin-zero-4Hz-ep8.wav","Theta",0,"ep"
3,"1179.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch"
4,"1061.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep"
5,"1028.avi","oneeighty","sin-oneeighty-4Hz-dar23.wav","Theta",180,"dar"
6,"1013.avi","zero","sin-zero-4Hz-dar8.wav","Theta",0,"dar"
7,"1037.avi","oneeighty","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar"
8,"1084.avi","oneeighty","sin-oneeighty-4Hz-ep22.wav","Theta",180,"ep"
9,"1101.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
10,"1021.avi","zero","sin-zero-4Hz-dar10.wav","Theta",0,"dar"
11,"1158.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch"
12,"1192.avi","oneeighty","sin-oneeighty-4Hz-orch20.wav","Theta",180,"orch"
13,"1089.avi","oneeighty","sin-oneeighty-4Hz-ep16.wav","Theta",180,"ep"
14,"1131.avi","oneeighty","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar"
15,"1124.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar"
16,"1167.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch"
