trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1108.avi","zero","sin-zero-4Hz-choir3.wav","Theta",0,"choir"
2,"1062.avi","zero","sin-zero-4Hz-acoustic5.wav","Theta",0,"acoustic"
3,"1144.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir"
4,"1149.avi","zero","sin-zero-4Hz-dar5.wav","Theta",0,"dar"
5,"1092.avi","oneeighty","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic"
6,"1056.avi","zero","sin-zero-4Hz-acoustic4.wav","Theta",0,"acoustic"
7,"1081.avi","oneeighty","sin-oneeighty-4Hz-acoustic22.wav","Theta",180,"acoustic"
8,"1106.avi","zero","sin-zero-4Hz-choir4.wav","Theta",0,"choir"
9,"1045.avi","oneeighty","sin-oneeighty-4Hz-yann16.wav","Theta",180,"yann"
10,"1189.avi","oneeighty","sin-oneeighty-4Hz-dar16.wav","Theta",180,"dar"
11,"1127.avi","oneeighty","sin-oneeighty-4Hz-choir16.wav","Theta",180,"choir"
12,"1159.avi","zero","sin-zero-4Hz-dar3.wav","Theta",0,"dar"
13,"1005.avi","zero","sin-zero-4Hz-yann2.wav","Theta",0,"yann"
14,"1039.avi","oneeighty","sin-oneeighty-4Hz-yann21.wav","Theta",180,"yann"
15,"1018.avi","zero","sin-zero-4Hz-yann9.wav","Theta",0,"yann"
16,"1174.avi","oneeighty","sin-oneeighty-4Hz-dar21.wav","Theta",180,"dar"
