trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1028.avi","oneeighty","sin-oneeighty-4Hz-dar23.wav","Theta",180,"dar","1037.avi","1021.avi","1013.avi","1028.avi",4
2,"1192.avi","oneeighty","sin-oneeighty-4Hz-orch20.wav","Theta",180,"orch","1192.avi","1158.avi","1179.avi","1167.avi",1
3,"1131.avi","oneeighty","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar","1131.avi","1124.avi","1099.avi","1101.avi",1
4,"1084.avi","oneeighty","sin-oneeighty-4Hz-ep22.wav","Theta",180,"ep","1063.avi","1084.avi","1089.avi","1061.avi",2
5,"1167.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch","1179.avi","1167.avi","1158.avi","1192.avi",2
6,"1063.avi","zero","sin-zero-4Hz-ep8.wav","Theta",0,"ep","1089.avi","1084.avi","1063.avi","1061.avi",3
7,"1158.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch","1167.avi","1179.avi","1192.avi","1158.avi",4
8,"1179.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch","1167.avi","1192.avi","1158.avi","1179.avi",4
9,"1021.avi","zero","sin-zero-4Hz-dar10.wav","Theta",0,"dar","1028.avi","1013.avi","1021.avi","1037.avi",3
10,"1124.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar","1124.avi","1101.avi","1131.avi","1099.avi",1
11,"1099.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar","1131.avi","1101.avi","1099.avi","1124.avi",3
12,"1061.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep","1089.avi","1061.avi","1084.avi","1063.avi",2
13,"1089.avi","oneeighty","sin-oneeighty-4Hz-ep16.wav","Theta",180,"ep","1084.avi","1089.avi","1063.avi","1061.avi",2
14,"1037.avi","oneeighty","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar","1037.avi","1013.avi","1028.avi","1021.avi",1
15,"1013.avi","zero","sin-zero-4Hz-dar8.wav","Theta",0,"dar","1037.avi","1028.avi","1013.avi","1021.avi",3
16,"1101.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar","1099.avi","1131.avi","1101.avi","1124.avi",3
